cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_type_num,education_num,marital_status_num
40887,40,0.08528285480175915,0.2246376811594203,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
40888,28,0.0,0.5797101449275363,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
40889,72,0.0,0.38405797101449274,full-time,graduate,single,0.4,0.0,1.0,0.0
40890,46,0.023410979749502514,0.40579710144927533,part-time,Some College,married,0.0,0.3333333333333333,,0.5
40891,39,0.026755405428002865,0.40579710144927533,full-time,Some College,married,0.2,0.0,,0.5
40892,53,0.45985853079379935,0.0,full-time,bachelor,married,0.2,0.0,0.5,0.5
40893,35,0.4088560391966689,0.4275362318840579,full-time,Advanced,single,0.6000000000000001,0.0,,0.0
40894,35,0.22491262687914917,0.07246376811594202,part-time,Some College,married,0.4,0.3333333333333333,,0.5
40895,21,0.07775789702513333,0.2246376811594203,full-time,high school,single,0.0,0.0,0.0,0.0
40896,38,0.148826942693266,0.3913043478260869,full-time,Some College,single,0.4,0.0,,0.0
40897,44,0.12708817578301365,0.18840579710144925,full-time,high school,married,0.4,0.0,0.0,0.5
40898,37,0.19564890219227102,0.2971014492753623,full-time,bachelor,married,0.0,0.0,0.5,0.5
40899,32,0.19397668935302084,0.44927536231884063,full-time,bachelor,divorced,0.0,0.0,0.5,1.0
40900,33,0.29681777896690686,0.4130434782608696,full-time,bachelor,married,0.4,0.0,0.5,0.5
40901,36,0.09698834467651044,0.37681159420289856,self-employed,high school,married,0.2,0.6666666666666666,0.0,0.5
40902,59,0.3160482266182839,0.3550724637681159,self-employed,bachelor,married,0.2,0.6666666666666666,0.5,0.5
40903,22,0.15133526195214123,0.3333333333333333,full-time,bachelor,single,0.0,0.0,0.5,0.0
40904,48,0.07190515208775772,0.24637681159420288,part-time,high school,single,0.0,0.3333333333333333,0.0,0.0
40905,26,0.05267470443638064,0.3550724637681159,full-time,bachelor,married,0.0,0.0,0.5,0.5
40906,54,0.39213391080416704,0.8043478260869567,self-employed,graduate,married,0.0,0.6666666666666666,1.0,0.5
40907,54,0.1722379224427685,0.2608695652173913,full-time,bachelor,married,0.4,0.0,0.5,0.5
40908,54,0.06605240715038208,0.30434782608695654,full-time,Some College,married,0.6000000000000001,0.0,,0.5
40909,33,0.3168843330379091,0.7318840579710146,self-employed,bachelor,divorced,0.2,0.6666666666666666,0.5,1.0
40910,38,0.4807611912844266,0.5652173913043479,full-time,bachelor,married,0.2,0.0,0.5,0.5
40911,55,0.0,0.40579710144927533,self-employed,high school,single,0.6000000000000001,0.6666666666666666,0.0,0.0
40912,43,0.18227119947826956,0.03623188405797101,full-time,graduate,married,0.4,0.0,1.0,0.5
40913,49,0.21487934984364807,0.8333333333333334,full-time,Some College,married,0.2,0.0,,0.5
40914,21,0.0066888513570007024,0.2246376811594203,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
40915,45,0.5200581930068059,0.021739130434782608,full-time,bachelor,single,0.4,0.0,0.5,0.0
40916,33,0.07859400344475845,0.11594202898550723,full-time,Advanced,married,0.2,0.0,,0.5
40917,44,0.14715472985401581,0.673913043478261,full-time,graduate,single,0.0,0.0,1.0,0.0
40918,56,0.130432601461514,0.4710144927536232,full-time,high school,divorced,0.2,0.0,0.0,1.0
40919,50,0.363706292536914,0.5362318840579711,full-time,high school,divorced,0.8,0.0,0.0,1.0
40920,59,0.1463186234343907,0.463768115942029,full-time,Advanced,divorced,0.2,0.0,,1.0
40921,57,0.15969632614839216,0.40579710144927533,full-time,bachelor,married,0.6000000000000001,0.0,0.5,0.5
40922,37,0.46403906289192487,0.572463768115942,full-time,Some College,married,0.4,0.0,,0.5
40923,53,0.03929700172237921,0.4782608695652174,full-time,graduate,single,0.2,0.0,1.0,0.0
40924,55,0.2650457350211535,0.34057971014492755,full-time,Some College,married,0.2,0.0,,0.5
40925,22,0.3009983110650324,0.34057971014492755,full-time,graduate,single,0.2,0.0,1.0,0.0
40926,36,0.2533402451464022,0.3333333333333333,full-time,graduate,single,0.0,0.0,1.0,0.0
40927,45,0.7332653300112038,0.2173913043478261,full-time,high school,divorced,0.2,0.0,0.0,1.0
40928,26,0.0,0.2246376811594203,full-time,Some College,single,0.2,0.0,,0.0
40929,29,0.07943010986438354,0.2028985507246377,full-time,Some College,single,0.4,0.0,,0.0
40930,36,0.16805739034464304,0.32608695652173914,self-employed,graduate,single,0.2,0.6666666666666666,1.0,0.0
40931,32,0.2299292653968997,0.08695652173913043,full-time,Some College,divorced,0.0,0.0,,1.0
40932,38,0.13628534639888965,0.5869565217391306,self-employed,bachelor,married,0.6000000000000001,0.6666666666666666,0.5,0.5
40933,35,0.2575207772445277,0.13768115942028986,full-time,Some College,single,0.0,0.0,,0.0
40934,57,0.3051788431631578,0.3333333333333333,contract,graduate,married,0.0,1.0,1.0,0.5
40935,39,0.3093593752612832,0.10144927536231885,self-employed,Advanced,married,0.0,0.6666666666666666,,0.5
40936,31,0.2198959883613986,0.6231884057971016,full-time,Some College,married,0.2,0.0,,0.5
40937,43,0.24497918095015134,0.4782608695652174,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
40938,38,0.0,0.9492753623188407,full-time,Some College,single,0.0,0.0,,0.0
40939,23,0.015049915553251608,0.09420289855072464,full-time,high school,single,0.0,0.0,0.0,0.0
40940,33,0.21153492416514771,0.6521739130434783,part-time,Some College,single,0.0,0.3333333333333333,,0.0
40941,35,0.16136853898764233,0.0,full-time,bachelor,single,0.0,0.0,0.5,0.0
40942,40,0.7282486914934532,0.36231884057971014,full-time,high school,divorced,0.2,0.0,0.0,1.0
40943,42,0.29932609822578216,0.3913043478260869,full-time,bachelor,single,0.2,0.0,0.5,0.0
40944,24,0.10702162171201149,0.4855072463768116,full-time,Advanced,single,0.2,0.0,,0.0
40945,43,0.20819049848664736,0.4782608695652174,self-employed,graduate,married,0.4,0.6666666666666666,1.0,0.5
40946,27,0.0,0.2028985507246377,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
40947,36,0.26755405428002876,0.6159420289855073,self-employed,graduate,single,0.0,0.6666666666666666,1.0,0.0
40948,37,0.26337352218190324,0.03623188405797101,full-time,graduate,single,0.2,0.0,1.0,0.0
40949,40,0.026755405428002865,0.38405797101449274,full-time,graduate,married,0.0,0.0,1.0,0.5
40950,36,0.15384358121101652,0.2971014492753623,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
40951,32,0.1948127957726459,0.6956521739130436,part-time,Some College,single,0.0,0.3333333333333333,,0.0
40952,52,0.2617013093426531,0.3913043478260869,full-time,graduate,single,0.2,0.0,1.0,0.0
40953,48,0.6412936238524438,0.2391304347826087,self-employed,Advanced,married,0.4,0.6666666666666666,,0.5
40954,22,0.07190515208775772,0.14492753623188406,full-time,bachelor,single,0.0,0.0,0.5,0.0
40955,48,0.8829283791240947,0.34782608695652173,full-time,Advanced,married,1.0,0.0,,0.5
40956,49,0.0886272804802595,0.15942028985507245,self-employed,bachelor,married,0.6000000000000001,0.6666666666666666,0.5,0.5
40957,18,0.0,0.03623188405797101,self-employed,high school,married,0.0,0.6666666666666666,0.0,0.5
40958,57,0.48661393622180227,0.12318840579710144,self-employed,bachelor,single,0.2,0.6666666666666666,0.5,0.0
40959,37,0.3026705239042825,0.02898550724637681,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
40960,51,0.06772461998963228,0.8840579710144929,full-time,Some College,divorced,0.4,0.0,,1.0
40961,51,0.2433069681109011,0.7536231884057971,full-time,bachelor,married,0.0,0.0,0.5,0.5
40962,52,0.1906322636745205,0.34057971014492755,full-time,bachelor,married,0.0,0.0,0.5,0.5
40963,35,0.4230698483302954,0.11594202898550723,full-time,graduate,single,0.0,0.0,1.0,0.0
40964,32,0.12290764368488818,0.17391304347826086,full-time,Some College,single,0.0,0.0,,0.0
40965,25,0.0,0.04347826086956522,full-time,Some College,married,0.0,0.0,,0.5
40966,40,0.23076537181652476,0.2826086956521739,full-time,bachelor,married,0.4,0.0,0.5,0.5
40967,41,0.223240414039899,0.2028985507246377,full-time,Some College,single,0.0,0.0,,0.0
40968,33,0.3795923145097907,0.601449275362319,full-time,graduate,married,0.0,0.0,1.0,0.5
40969,31,0.29932609822578216,0.10144927536231885,full-time,Some College,single,0.0,0.0,,0.0
40970,31,0.4698918078293004,0.2898550724637681,full-time,Advanced,married,0.0,0.0,,0.5
40971,39,0.2274209461380244,0.3115942028985507,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
40972,35,0.38042842092941587,0.4420289855072464,full-time,graduate,married,0.0,0.0,1.0,0.5
40973,44,0.5066804902928044,0.4420289855072464,full-time,graduate,married,0.2,0.0,1.0,0.5
40974,32,0.10284108961388602,0.18840579710144925,full-time,Advanced,married,0.4,0.0,,0.5
40975,48,0.6128660055851908,0.32608695652173914,full-time,graduate,married,0.4,0.0,1.0,0.5
40976,41,0.6931322218691994,0.18115942028985507,self-employed,bachelor,single,0.2,0.6666666666666666,0.5,0.0
40977,39,0.34029531278741154,0.5579710144927538,self-employed,graduate,single,0.4,0.6666666666666666,1.0,0.0
40978,35,0.19564890219227102,0.2391304347826087,part-time,Advanced,single,0.0,0.3333333333333333,,0.0
40979,29,0.0886272804802595,0.463768115942029,full-time,high school,divorced,0.2,0.0,0.0,1.0
40980,33,0.09866055751576061,0.13768115942028986,full-time,bachelor,married,0.6000000000000001,0.0,0.5,0.5
40981,41,0.20150164712964666,0.6376811594202899,full-time,high school,single,0.2,0.0,0.0,0.0
40982,31,0.2683901606996538,0.4782608695652174,part-time,bachelor,married,0.2,0.3333333333333333,0.5,0.5
40983,33,0.6897877961906991,0.02898550724637681,full-time,Some College,married,0.0,0.0,,0.5
40984,29,0.0,0.10869565217391305,full-time,high school,single,0.0,0.0,0.0,0.0
40985,40,0.0,0.03623188405797101,full-time,Some College,single,0.2,0.0,,0.0
40986,39,0.18896005083527032,0.18840579710144925,contract,high school,married,0.6000000000000001,1.0,0.0,0.5
40987,36,0.5936355579338137,0.2246376811594203,full-time,bachelor,married,0.6000000000000001,0.0,0.5,0.5
40988,59,0.0,0.15217391304347824,part-time,high school,married,0.6000000000000001,0.3333333333333333,0.0,0.5
40989,46,0.21069881774552265,0.4202898550724638,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
40990,32,0.20233775354927172,0.38405797101449274,part-time,bachelor,married,0.4,0.3333333333333333,0.5,0.5
40991,43,0.8319258875269644,0.5507246376811594,self-employed,Some College,single,0.4,0.6666666666666666,,0.0
40992,31,0.08277453554288389,0.40579710144927533,full-time,graduate,single,0.2,0.0,1.0,0.0
40993,21,0.1463186234343907,0.2681159420289855,self-employed,bachelor,single,0.2,0.6666666666666666,0.5,0.0
40994,57,0.19146837009414555,0.2971014492753623,full-time,Some College,married,0.6000000000000001,0.0,,0.5
40995,19,0.0,0.10869565217391305,full-time,high school,married,0.0,0.0,0.0,0.5
40996,32,0.5167137673283054,0.4275362318840579,full-time,Some College,married,0.2,0.0,,0.5
40997,40,0.01421380913362652,1.0,full-time,Some College,married,0.4,0.0,,0.5
40998,26,0.34949248340328753,0.0,self-employed,high school,married,0.4,0.6666666666666666,0.0,0.5
40999,44,0.3703951438939148,0.5507246376811594,full-time,graduate,married,0.0,0.0,1.0,0.5
41000,44,0.223240414039899,0.44927536231884063,full-time,high school,married,0.2,0.0,0.0,0.5
41001,30,0.5836022808983127,0.818840579710145,full-time,bachelor,married,0.2,0.0,0.5,0.5
41002,40,0.2558485644052775,0.36231884057971014,full-time,graduate,single,0.0,0.0,1.0,0.0
41003,42,0.21237103058477283,0.7028985507246378,full-time,Some College,divorced,0.4,0.0,,1.0
41004,22,0.0,0.11594202898550723,full-time,high school,single,0.4,0.0,0.0,0.0
41005,46,0.4138726777144194,0.2391304347826087,full-time,graduate,divorced,0.0,0.0,1.0,1.0
41006,19,0.10534940887276131,0.10144927536231885,full-time,graduate,single,0.2,0.0,1.0,0.0
41007,35,0.6872794769318238,0.746376811594203,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
41008,26,0.0,0.15942028985507245,full-time,bachelor,single,0.0,0.0,0.5,0.0
41009,38,0.0,0.4202898550724638,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
41010,32,0.2274209461380244,0.3550724637681159,full-time,bachelor,single,0.4,0.0,0.5,0.0
41011,32,0.05351081085600573,0.2173913043478261,full-time,graduate,married,0.4,0.0,1.0,0.5
41012,28,0.22909315897727459,0.24637681159420288,full-time,bachelor,married,0.4,0.0,0.5,0.5
41013,56,0.07023293924850754,1.0,self-employed,Some College,single,0.2,0.6666666666666666,,0.0
41014,30,0.016722128392501784,0.3695652173913043,full-time,graduate,single,0.4,0.0,1.0,0.0
41015,33,0.39213391080416704,0.6159420289855073,part-time,high school,married,0.2,0.3333333333333333,0.0,0.5
41016,31,0.04264142740087956,0.36231884057971014,self-employed,bachelor,single,0.0,0.6666666666666666,0.5,0.0
41017,45,0.6922961154495744,0.818840579710145,full-time,graduate,married,0.2,0.0,1.0,0.5
41018,22,0.25417635156602725,0.2971014492753623,full-time,Some College,married,0.8,0.0,,0.5
41019,48,0.05601913011488102,0.4202898550724638,self-employed,bachelor,single,0.4,0.6666666666666666,0.5,0.0
41020,29,0.0,0.6449275362318841,full-time,Some College,married,0.2,0.0,,0.5
41021,42,0.3837728466079162,0.16666666666666666,full-time,Advanced,married,0.2,0.0,,0.5
41022,32,0.0,0.07971014492753623,full-time,high school,married,0.2,0.0,0.0,0.5
41023,22,0.0,0.32608695652173914,self-employed,Some College,single,0.0,0.6666666666666666,,0.0
41024,25,0.05601913011488102,0.5507246376811594,self-employed,high school,single,0.4,0.6666666666666666,0.0,0.0
41025,51,0.13879366565776488,0.2971014492753623,full-time,Advanced,married,0.0,0.0,,0.5
41026,39,0.08946338689988462,0.2608695652173913,full-time,high school,single,0.0,0.0,0.0,0.0
41027,32,0.20986271132589754,0.7536231884057971,full-time,bachelor,single,0.0,0.0,0.5,0.0
41028,29,0.25835688366415277,0.4130434782608696,full-time,bachelor,single,0.4,0.0,0.5,0.0
41029,21,0.0,0.2608695652173913,full-time,high school,single,0.0,0.0,0.0,0.0
41030,23,0.0,0.3695652173913043,part-time,Some College,single,0.2,0.3333333333333333,,0.0
41031,40,0.3252453972341599,0.2898550724637681,full-time,graduate,married,0.0,0.0,1.0,0.5
41032,29,0.13544923997926453,0.2608695652173913,full-time,Some College,married,0.2,0.0,,0.5
41033,52,0.10033277035501079,0.6086956521739131,part-time,bachelor,married,0.8,0.3333333333333333,0.5,0.5
41034,27,0.07692179060550824,0.3333333333333333,full-time,high school,married,0.4,0.0,0.0,0.5
41035,56,0.3277537164930352,0.34057971014492755,full-time,graduate,divorced,0.0,0.0,1.0,1.0
41036,27,0.3277537164930352,0.4130434782608696,full-time,graduate,married,0.4,0.0,1.0,0.5
41037,43,1.0,0.40579710144927533,full-time,bachelor,married,0.2,0.0,0.5,0.5
41038,34,0.26755405428002876,0.2318840579710145,full-time,graduate,single,0.2,0.0,1.0,0.0
41039,24,0.2458152873697764,0.4420289855072464,self-employed,graduate,single,0.4,0.6666666666666666,1.0,0.0
41040,40,0.1906322636745205,0.09420289855072464,full-time,graduate,single,0.4,0.0,1.0,0.0
41041,33,0.5242387251049313,0.30434782608695654,self-employed,graduate,married,0.6000000000000001,0.6666666666666666,1.0,0.5
41042,37,0.00752495777662579,0.4130434782608696,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
41043,30,0.08946338689988462,0.8405797101449277,full-time,Some College,married,0.2,0.0,,0.5
41044,64,0.0,0.3333333333333333,full-time,Some College,married,0.4,0.0,,0.5
41045,52,0.06856072640925737,0.5362318840579711,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
41046,41,0.14966304911289105,0.09420289855072464,full-time,high school,married,0.2,0.0,0.0,0.5
41047,46,1.0,0.13768115942028986,full-time,graduate,single,0.0,0.0,1.0,0.0
41048,27,0.048494172338255204,0.4565217391304348,full-time,bachelor,single,0.4,0.0,0.5,0.0
41049,44,0.5852744937375628,0.5144927536231885,full-time,Advanced,divorced,0.6000000000000001,0.0,,1.0
41050,49,0.38544505944716634,0.4130434782608696,part-time,bachelor,married,0.0,0.3333333333333333,0.5,0.5
41051,55,0.10869383455126166,0.30434782608695654,full-time,Some College,single,0.0,0.0,,0.0
41052,57,0.23160147823614988,0.0072463768115942,full-time,bachelor,married,0.4,0.0,0.5,0.5
41053,49,0.2483236066286517,0.6521739130434783,full-time,Some College,married,0.0,0.0,,0.5
41054,61,0.2759151184762796,0.5289855072463768,full-time,bachelor,married,0.2,0.0,0.5,0.5
41055,40,0.29514556612765674,0.818840579710145,full-time,graduate,married,0.0,0.0,1.0,0.5
41056,26,0.01755823481212687,0.2101449275362319,full-time,high school,single,0.0,0.0,0.0,0.0
41057,50,0.03595257604387886,0.4130434782608696,full-time,Some College,married,0.4,0.0,,0.5
41058,47,0.2867845019314058,0.7608695652173914,full-time,high school,divorced,0.2,0.0,0.0,1.0
41059,34,0.11538268590826237,0.7101449275362319,part-time,bachelor,married,0.2,0.3333333333333333,0.5,0.5
41060,41,0.2533402451464022,0.38405797101449274,full-time,graduate,married,0.2,0.0,1.0,0.5
41061,40,0.10284108961388602,0.36231884057971014,full-time,bachelor,single,0.2,0.0,0.5,0.0
41062,30,0.03595257604387886,0.5507246376811594,full-time,high school,married,0.4,0.0,0.0,0.5
41063,43,0.21069881774552265,0.7318840579710146,full-time,bachelor,married,0.6000000000000001,0.0,0.5,0.5
41064,55,0.08695506764100933,0.37681159420289856,full-time,Some College,married,0.2,0.0,,0.5
41065,32,0.15133526195214123,0.04347826086956522,full-time,graduate,married,0.4,0.0,1.0,0.5
41066,18,0.0,0.0072463768115942,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
41067,41,0.3277537164930352,0.6811594202898551,full-time,bachelor,married,0.0,0.0,0.5,0.5
41068,51,0.19230447651377067,0.36231884057971014,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
41069,27,0.05351081085600573,0.6159420289855073,full-time,bachelor,married,0.4,0.0,0.5,0.5
41070,42,0.3001622046454072,0.7753623188405798,full-time,Some College,married,0.8,0.0,,0.5
41071,44,0.39213391080416704,0.4347826086956522,full-time,Advanced,married,0.0,0.0,,0.5
41072,35,0.586946706576813,0.7246376811594203,full-time,graduate,married,0.6000000000000001,0.0,1.0,0.5
41073,28,0.15467968763064163,0.2391304347826087,full-time,bachelor,married,0.8,0.0,0.5,0.5
41074,38,0.130432601461514,0.02898550724637681,full-time,Some College,single,0.2,0.0,,0.0
41075,30,0.17641845454089397,0.32608695652173914,full-time,bachelor,single,0.2,0.0,0.5,0.0
41076,29,0.3026705239042825,0.4130434782608696,full-time,bachelor,single,0.0,0.0,0.5,0.0
41077,28,0.2207320947810237,0.09420289855072464,part-time,bachelor,married,0.4,0.3333333333333333,0.5,0.5
41078,37,0.363706292536914,0.04347826086956522,full-time,Advanced,married,0.4,0.0,,0.5
41079,27,0.14046587849701506,0.0,full-time,high school,married,0.0,0.0,0.0,0.5
41080,57,0.4740723399274259,0.44927536231884063,contract,Some College,single,0.2,1.0,,0.0
41081,35,0.0,0.37681159420289856,full-time,bachelor,married,0.0,0.0,0.5,0.5
41082,46,0.25835688366415277,0.3115942028985507,full-time,graduate,married,0.4,0.0,1.0,0.5
41083,26,0.06521630073075699,0.0,part-time,Advanced,married,0.0,0.3333333333333333,,0.5
41084,32,0.0025083192588752634,0.2681159420289855,self-employed,bachelor,married,0.0,0.6666666666666666,0.5,0.5
41085,51,0.4540057858564237,0.10144927536231885,full-time,graduate,divorced,0.2,0.0,1.0,1.0
41086,41,0.13126870788113912,0.4347826086956522,full-time,Some College,single,0.2,0.0,,0.0
41087,40,0.2433069681109011,0.2898550724637681,full-time,bachelor,married,0.0,0.0,0.5,0.5
41088,52,0.60450494138894,0.4275362318840579,full-time,graduate,married,1.0,0.0,1.0,0.5
41089,66,0.00752495777662579,0.4130434782608696,self-employed,graduate,married,0.4,0.6666666666666666,1.0,0.5
41090,22,0.037624788883129034,0.0,full-time,Some College,single,0.4,0.0,,0.0
41091,36,0.020066554071002135,0.36231884057971014,full-time,high school,married,0.4,0.0,0.0,0.5
41092,19,0.0,0.06521739130434784,full-time,Some College,single,0.4,0.0,,0.0
41093,29,0.28344007625290546,0.36231884057971014,full-time,graduate,married,0.2,0.0,1.0,0.5
41094,18,0.0,0.03623188405797101,full-time,graduate,single,0.0,0.0,1.0,0.0
41095,34,0.12708817578301365,0.5289855072463768,full-time,high school,single,0.2,0.0,0.0,0.0
41096,28,0.0,0.746376811594203,contract,high school,married,0.2,1.0,0.0,0.5
41097,47,0.28176786341365523,0.11594202898550723,part-time,graduate,single,0.0,0.3333333333333333,1.0,0.0
41098,37,0.28594839551178075,0.03623188405797101,full-time,high school,married,0.0,0.0,0.0,0.5
41099,29,0.6354408789150683,0.673913043478261,full-time,Some College,married,0.4,0.0,,0.5
41100,27,0.0,0.3333333333333333,self-employed,high school,single,0.4,0.6666666666666666,0.0,0.0
41101,23,0.12457985652413836,0.37681159420289856,full-time,bachelor,single,0.2,0.0,0.5,0.0
41102,40,0.8695506764100933,0.44927536231884063,full-time,bachelor,married,0.4,0.0,0.5,0.5
41103,39,0.044313640240129765,0.2028985507246377,full-time,graduate,married,0.4,0.0,1.0,0.5
41104,42,0.223240414039899,0.13768115942028986,full-time,Advanced,married,0.4,0.0,,0.5
41105,54,0.3779201016705406,0.32608695652173914,full-time,Some College,single,0.0,0.0,,0.0
41106,40,0.04264142740087956,0.10869565217391305,full-time,graduate,married,0.4,0.0,1.0,0.5
41107,34,0.0,0.6956521739130436,full-time,high school,divorced,0.0,0.0,0.0,1.0
41108,20,0.0,0.18840579710144925,full-time,bachelor,single,0.2,0.0,0.5,0.0
41109,47,0.4205615290714202,0.057971014492753624,full-time,graduate,married,0.2,0.0,1.0,0.5
41110,59,0.08026621628400862,0.8768115942028987,part-time,graduate,married,0.0,0.3333333333333333,1.0,0.5
41111,32,1.0,0.2681159420289855,full-time,Advanced,married,0.4,0.0,,0.5
41112,32,0.3436397384659119,0.2536231884057971,full-time,Some College,single,0.2,0.0,,0.0
41113,32,0.25166803230715207,0.10869565217391305,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
41114,44,0.5877828129964381,0.39855072463768115,full-time,bachelor,married,0.2,0.0,0.5,0.5
41115,35,0.4924666811591779,0.2318840579710145,self-employed,graduate,married,0.0,0.6666666666666666,1.0,0.5
41116,41,0.3051788431631578,0.7318840579710146,part-time,graduate,divorced,0.2,0.3333333333333333,1.0,1.0
41117,45,0.0401331081420043,0.7391304347826088,full-time,graduate,married,0.4,0.0,1.0,0.5
41118,48,0.36454239895653917,0.19565217391304346,part-time,high school,divorced,0.2,0.3333333333333333,0.0,1.0
41119,34,0.12541596294376348,0.057971014492753624,part-time,bachelor,single,0.2,0.3333333333333333,0.5,0.0
41120,35,0.03177204394575339,0.10869565217391305,full-time,high school,single,0.0,0.0,0.0,0.0
41121,58,0.0066888513570007024,0.2101449275362319,full-time,high school,single,0.4,0.0,0.0,0.0
41122,23,0.020902660490627223,0.3695652173913043,self-employed,high school,single,0.0,0.6666666666666666,0.0,0.0
41123,49,0.214043243424023,0.4130434782608696,full-time,Some College,married,0.4,0.0,,0.5
41124,51,0.39464223006304233,0.4927536231884058,self-employed,Some College,married,0.0,0.6666666666666666,,0.5
41125,30,0.023410979749502514,0.4275362318840579,part-time,high school,single,0.2,0.3333333333333333,0.0,0.0
41126,45,0.45316967943679864,0.4855072463768116,full-time,Advanced,single,0.0,0.0,,0.0
41127,28,0.008361064196250878,0.3550724637681159,part-time,high school,single,0.2,0.3333333333333333,0.0,0.0
41128,39,0.1981572214511463,0.5144927536231885,full-time,high school,married,0.6000000000000001,0.0,0.0,0.5
41129,39,0.34196752562666166,0.3188405797101449,full-time,bachelor,married,0.6000000000000001,0.0,0.5,0.5
41130,35,0.35868965401916353,0.16666666666666666,self-employed,Advanced,single,0.2,0.6666666666666666,,0.0
41131,44,0.4698918078293004,0.14492753623188406,full-time,Some College,married,0.2,0.0,,0.5
41132,29,0.0,0.5217391304347827,full-time,high school,married,0.2,0.0,0.0,0.5
41133,26,0.23996254243240075,0.5869565217391306,contract,bachelor,single,0.0,1.0,0.5,0.0
41134,27,0.06605240715038208,0.08695652173913043,full-time,Some College,married,0.4,0.0,,0.5
41135,33,0.0,0.5217391304347827,full-time,Some College,single,0.4,0.0,,0.0
41136,56,0.2784234377351549,0.057971014492753624,full-time,Advanced,married,0.6000000000000001,0.0,,0.5
41137,37,0.31270380093978356,0.32608695652173914,self-employed,bachelor,married,0.4,0.6666666666666666,0.5,0.5
41138,45,0.17976288021939432,0.3333333333333333,full-time,Some College,married,0.4,0.0,,0.5
41139,20,0.0,0.014492753623188408,full-time,high school,married,0.4,0.0,0.0,0.5
41140,36,0.40969214561629397,0.36231884057971014,full-time,Advanced,single,0.2,0.0,,0.0
41141,44,0.2132071370043979,0.34057971014492755,full-time,bachelor,single,0.2,0.0,0.5,0.0
41142,50,0.38795337870604163,0.03623188405797101,full-time,graduate,divorced,0.2,0.0,1.0,1.0
41143,58,0.0,0.13043478260869565,full-time,Some College,married,0.4,0.0,,0.5
41144,30,0.9080115717128476,0.2826086956521739,full-time,Some College,married,0.8,0.0,,0.5
41145,55,0.4230698483302954,0.39855072463768115,full-time,Advanced,divorced,0.2,0.0,,1.0
41146,21,0.0,0.16666666666666666,part-time,high school,single,0.2,0.3333333333333333,0.0,0.0
41147,39,0.47072791424892557,0.5942028985507247,full-time,Some College,single,0.0,0.0,,0.0
41148,46,0.3745756759920402,0.2608695652173913,full-time,graduate,married,0.4,0.0,1.0,0.5
41149,40,0.400494975000418,0.2898550724637681,full-time,bachelor,married,0.4,0.0,0.5,0.5
41150,42,0.10116887677463585,0.4202898550724638,contract,high school,single,0.0,1.0,0.0,0.0
41151,39,0.7391180749485794,0.17391304347826086,full-time,Some College,single,0.0,0.0,,0.0
41152,27,0.0886272804802595,0.39855072463768115,part-time,Advanced,married,0.2,0.3333333333333333,,0.5
41153,34,0.14715472985401581,0.18115942028985507,full-time,bachelor,married,0.4,0.0,0.5,0.5
41154,30,0.7215598401364525,0.3913043478260869,full-time,bachelor,married,0.0,0.0,0.5,0.5
41155,22,0.024247086169127602,0.021739130434782608,full-time,Some College,single,0.8,0.0,,0.0
41156,36,0.2274209461380244,0.17391304347826086,full-time,Some College,married,0.2,0.0,,0.5
41157,38,0.3795923145097907,0.40579710144927533,full-time,bachelor,single,0.2,0.0,0.5,0.0
41158,29,0.14966304911289105,0.6159420289855073,full-time,Some College,married,0.0,0.0,,0.5
41159,24,0.15969632614839216,0.4782608695652174,full-time,bachelor,single,0.2,0.0,0.5,0.0
41160,45,0.0,0.06521739130434784,full-time,high school,married,0.2,0.0,0.0,0.5
41161,53,0.2943094597080316,0.5362318840579711,full-time,graduate,married,0.0,0.0,1.0,0.5
41162,44,0.23327369107540005,0.37681159420289856,part-time,Some College,married,0.6000000000000001,0.3333333333333333,,0.5
41163,32,0.5568468754703098,0.3695652173913043,part-time,Advanced,married,0.2,0.3333333333333333,,0.5
41164,38,0.69814886038695,0.3695652173913043,full-time,graduate,married,0.2,0.0,1.0,0.5
41165,38,0.2065182856473972,0.44927536231884063,full-time,bachelor,married,0.8,0.0,0.5,0.5
41166,63,0.051838598016755555,0.2608695652173913,full-time,high school,married,0.2,0.0,0.0,0.5
41167,40,0.051838598016755555,0.40579710144927533,self-employed,bachelor,married,0.8,0.6666666666666666,0.5,0.5
41168,36,0.08277453554288389,0.06521739130434784,full-time,graduate,single,0.0,0.0,1.0,0.0
