customer_ref,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,default
54160,597263,9,6,2014,Phone,REF0000,ACTIVE,0.9891422641153065,9,3,1,1,0
54161,596561,16,2,2018,Email,REF0000,ACTIVE,0.1352831292279013,8,3,1,1,0
54162,545339,7,3,2013,Phone,REF0000,A01,-0.5248003204017553,16,1,1,1,0
54163,577442,13,6,2021,Email,REF0000,ACT-2,1.2673976823900006,7,1,1,0,0
54164,601010,1,0,2011,Mail,REF2681,ACT-1,-0.76391764695082,6,5,0,1,0
54165,593717,7,1,2020,Email,REF0000,ACT-2,-0.5651959128546435,13,0,1,1,0
54166,627166,15,6,2015,Email,REF0000,ACT-1,0.3349027985238448,9,0,0,1,0
54167,644590,2,4,2022,Phone,REF0000,ACT-3,-1.2782974668075888,10,2,0,1,0
54168,545568,12,6,2011,Phone,REF0000,ACT-2,-0.49834342608151994,10,2,0,0,0
54169,624004,14,2,2019,Phone,REF0000,ACT-3,-0.9391445058860755,7,4,1,1,1
54170,553900,8,1,2020,Email,REF0000,ACT-3,0.16874688513717637,2,0,1,1,0
54171,599939,10,4,2019,Mail,REF4626,ACT-3,-0.4053635200884468,4,4,1,1,0
54172,569263,11,4,2016,Email,REF0000,ACT-1,1.4809647647929671,5,2,1,1,1
54173,562122,0,0,2022,Email,REF0000,ACT-2,-0.6651243526521757,7,1,1,1,0
54174,587352,14,4,2021,Phone,REF1853,ACTIVE,0.13758233822306482,17,2,1,1,0
54175,618838,22,6,2014,Email,REF6505,A01,-0.31672014357181255,5,2,1,0,0
54176,628369,14,3,2018,Mail,REF0000,ACT-2,-1.233893583077664,11,3,1,1,0
54177,550175,15,0,2013,Email,REF0000,ACT-3,-2.681139557009505,5,3,1,0,0
54178,607128,8,5,2016,Email,REF0000,A01,0.4316767076495718,8,3,1,1,0
54179,638849,12,5,2013,Email,REF9532,ACTIVE,-0.7356901585457055,18,3,0,1,0
54180,609736,22,4,2011,Email,REF0000,ACT-2,-1.2811417308801099,10,3,1,1,0
54181,629643,22,3,2019,Phone,REF0000,ACT-1,1.1537022869039686,8,1,1,1,0
54182,570567,0,5,2019,Phone,REF0000,ACT-3,-0.7027677039121235,12,2,1,1,0
54183,622423,4,5,2022,Phone,REF0000,ACT-2,-0.6009540115590694,9,5,1,0,0
54184,639177,6,1,2012,Email,REF0000,ACT-3,-0.4129731185134163,3,1,0,0,0
54185,607820,15,3,2022,Email,REF0000,A01,-1.7035679015746639,6,3,0,0,0
54186,561259,1,3,2020,Phone,REF0000,ACTIVE,-0.5330100421513801,4,4,1,0,1
54187,563030,19,4,2015,Email,REF7175,ACT-2,0.10852530624173272,7,4,1,1,0
54188,593443,3,6,2019,Mail,REF0000,ACT-1,1.8730483208227822,10,1,1,1,0
54189,636519,20,5,2016,Phone,REF0000,ACT-3,-0.992290440642053,1,1,1,1,0
54190,580788,20,0,2010,Email,REF0000,ACTIVE,-0.8734606083380396,10,0,1,0,0
54191,546374,22,6,2019,Phone,REF1085,A01,-1.4316395554963337,13,2,1,1,0
54192,562909,16,2,2017,Email,REF0000,ACT-3,-0.9964921861726993,17,2,1,1,0
54193,622781,21,0,2012,Phone,REF0000,ACT-1,-0.2953947586069497,9,1,1,1,0
54194,643866,12,3,2015,Mail,REF0000,ACT-2,1.8280209147998034,11,3,1,1,0
54195,630667,4,1,2017,Phone,REF0000,A01,-0.3828526211361441,5,1,1,1,0
54196,591914,17,6,2020,Email,REF1167,A01,-1.2642102994197584,8,5,0,1,0
54197,576591,13,0,2014,Email,REF0000,ACTIVE,0.14880392926478989,9,1,1,1,0
54198,571997,18,4,2010,Email,REF0000,A01,0.8391103613407319,5,0,1,1,0
54199,558760,23,6,2017,Phone,REF0000,ACT-3,-0.8509774862460728,10,2,0,1,0
54200,597751,6,6,2011,Phone,REF0000,ACT-1,0.6984036411807923,11,3,1,1,0
54201,638289,0,2,2019,Mail,REF0000,ACTIVE,-0.42652714819494036,6,1,0,1,0
54202,615150,0,5,2016,Phone,REF0000,ACT-1,0.18181948371980272,14,4,0,0,0
54203,593879,5,4,2017,Email,REF6421,ACT-2,-0.7967021463224792,7,3,1,1,0
54204,555953,0,1,2015,Email,REF0000,ACT-3,-1.1558107364988852,12,3,1,0,0
54205,643521,2,2,2012,Email,REF0000,ACT-3,0.10680118111599723,11,2,1,0,0
54206,594910,7,5,2017,Phone,REF0000,A01,0.05236787254460548,7,6,1,0,0
54207,625753,20,0,2017,Email,REF0000,ACT-3,0.3805766181494584,13,1,1,1,0
54208,561277,20,3,2021,Phone,REF0000,ACT-3,-1.6801063457677887,7,5,1,0,0
54209,575708,9,2,2023,Mail,REF0000,ACT-1,-0.34072806129406863,11,3,1,1,0
54210,594195,22,0,2014,Email,REF0000,A01,-0.13237430349568144,11,1,0,0,0
54211,562537,13,5,2020,Email,REF0000,A01,1.4972575956649872,10,2,0,0,0
54212,577060,9,0,2012,Phone,REF0000,A01,-0.800623578327809,4,2,1,0,1
54213,595660,5,3,2020,Phone,REF0000,A01,0.721945202949399,18,3,1,1,0
54214,580761,5,3,2017,Email,REF0000,ACT-1,0.08460823766883264,5,1,1,1,0
54215,609254,1,4,2020,Phone,REF1807,A01,1.5959766187211786,20,4,0,0,0
54216,566995,18,2,2013,Phone,REF9992,ACTIVE,0.803088067928717,8,5,1,1,0
54217,589289,17,4,2018,Email,REF0000,A01,-0.6798417197819642,10,1,1,1,0
54218,578991,20,2,2023,Email,REF0000,ACT-1,-2.1785660151410036,5,3,0,1,0
54219,594186,10,5,2017,Phone,REF0000,ACT-2,-0.6993203561965586,4,1,1,1,0
54220,611032,14,2,2023,Phone,REF5646,ACT-1,1.0812046429134534,15,2,0,1,0
54221,576614,15,0,2022,Email,REF0000,ACT-1,-0.9682012048811335,8,4,1,1,0
54222,637594,4,0,2014,Phone,REF0000,ACTIVE,-0.0343057294269179,6,2,1,0,0
54223,639714,7,3,2017,Email,REF1470,ACT-3,-0.535531362383987,7,2,0,1,0
54224,623530,12,6,2012,Phone,REF0000,ACT-2,-0.6206535706078847,12,1,1,1,0
54225,553883,4,5,2016,Phone,REF0000,ACT-2,1.191484566587644,18,0,0,1,0
54226,621194,10,5,2023,Phone,REF1303,ACT-2,-0.9408531295476668,8,4,1,0,0
54227,582532,17,3,2017,Phone,REF1377,ACT-1,-0.895480374356012,7,1,1,1,0
54228,562401,11,3,2015,Email,REF0000,ACT-1,0.3468757521228498,6,1,1,1,0
54229,639307,6,2,2022,Email,REF0000,ACT-1,0.9504370955207587,13,1,1,1,0
54230,597435,20,4,2020,Phone,REF0000,A01,-0.799517343607514,8,3,0,1,0
54231,621643,17,4,2016,Email,REF0000,ACT-1,-0.987842095674778,15,4,1,1,0
54232,561024,17,0,2022,Email,REF4766,ACT-1,-0.5716590947720831,5,2,1,0,0
54233,567754,20,4,2014,Phone,REF0000,ACTIVE,-0.44835565478696526,5,2,1,1,0
54234,623512,8,0,2010,Phone,REF3156,A01,-0.3248025582356145,13,2,1,0,1
54235,631223,11,0,2021,Mail,REF0000,A01,-0.4577298039001221,15,1,1,1,0
54236,578567,0,4,2022,Email,REF0000,A01,-0.19260348785611417,15,4,0,0,0
54237,556843,1,2,2022,Email,REF0000,ACTIVE,-0.8439618718828983,16,2,1,1,0
54238,548469,20,1,2010,Email,REF0000,ACTIVE,-0.5993960762688365,8,0,1,1,0
54239,599245,12,6,2012,Email,REF8660,ACT-3,-0.24685395351839562,4,1,1,0,0
54240,640189,20,6,2023,Phone,REF0000,A01,1.608273041979887,10,3,1,1,0
54241,574109,9,1,2014,Email,REF0000,ACT-2,-0.6197373747500484,6,4,1,1,0
54242,579163,1,4,2012,Email,REF0000,ACT-3,0.4802283863078946,8,3,1,0,0
54243,614932,21,5,2023,Email,REF0000,ACT-2,0.4208882775505993,11,2,0,1,0
54244,638927,19,4,2023,Email,REF8915,ACT-1,3.6323436523458916,25,1,1,1,0
54245,634123,1,3,2020,Phone,REF7250,ACT-3,0.28958905120289863,7,1,1,0,0
54246,586532,17,6,2012,Phone,REF0000,A01,0.9083666874476951,5,1,1,1,0
54247,595054,11,2,2018,Email,REF0000,ACT-2,-1.5040690211060208,9,0,0,1,0
54248,581622,16,5,2017,Phone,REF0000,ACT-1,1.172952592340682,10,2,1,1,0
54249,640153,14,3,2017,Phone,REF0000,ACT-1,1.328646589172427,15,2,0,0,0
54250,641047,7,1,2017,Email,REF0000,ACT-2,0.06817386922059965,11,2,1,0,0
54251,609747,7,4,2021,Phone,REF0000,A01,0.9117116229560879,5,2,1,1,0
54252,550973,3,6,2012,Email,REF0000,ACTIVE,0.17415616126433905,15,1,1,1,0
54253,579014,2,0,2018,Email,REF0000,A01,1.3701968762519896,6,1,0,1,0
54254,594973,9,4,2015,Email,REF0000,ACT-1,0.44626207808427454,5,1,1,0,0
54255,633463,4,5,2011,Phone,REF0000,ACT-3,0.6427330404635968,9,3,1,0,0
54256,549721,5,5,2013,Email,REF0000,ACT-1,-0.3651106005047696,16,4,0,0,0
54257,547358,12,2,2019,Email,REF2925,A01,-1.6456658828914763,11,2,1,1,0
54258,548455,21,6,2015,Phone,REF0000,ACT-1,1.3839714214306478,11,3,0,1,0
54259,591344,10,0,2014,Email,REF0000,ACT-1,0.4440659146374444,9,2,1,0,1
54260,575583,23,5,2019,Email,REF2700,ACT-1,-1.7708529127761983,8,2,0,1,0
54261,589275,10,1,2014,Email,REF6533,A01,-1.3597783341297656,14,0,1,1,0
54262,605538,9,3,2012,Phone,REF6154,ACTIVE,1.6880470617484276,3,2,1,0,0
54263,590881,9,3,2020,Mail,REF0000,ACTIVE,-0.5645290687360112,4,2,0,1,0
54264,566212,2,0,2022,Phone,REF0000,ACT-1,1.4768472221545628,9,1,0,0,0
54265,555878,20,0,2019,Email,REF6175,ACT-2,1.4229649306697945,11,1,1,1,0
54266,609336,2,1,2019,Email,REF4569,ACTIVE,-0.5482845020549223,7,2,1,0,0
54267,616534,16,2,2017,Email,REF0000,ACTIVE,0.05353985293586154,5,3,1,1,0
54268,584986,4,2,2021,Email,REF0000,ACTIVE,0.7284123110990289,10,1,0,0,0
54269,641913,3,4,2014,Phone,REF0000,ACTIVE,1.6356978285759862,16,3,1,1,0
54270,586818,5,3,2017,Mail,REF6976,A01,-2.259634458602065,7,1,1,1,0
54271,583611,6,5,2021,Email,REF0000,A01,0.6781103365440624,2,1,0,0,0
54272,601618,18,6,2022,Mail,REF0000,ACTIVE,-0.12192165630813118,11,1,1,0,0
54273,621998,21,3,2016,Email,REF0000,ACT-3,-1.7411326140283665,8,1,0,1,0
54274,617141,20,5,2022,Phone,REF0000,ACTIVE,0.26356533455300646,7,2,1,1,0
54275,566559,15,5,2014,Email,REF0000,ACT-3,0.8232738705851775,8,1,0,1,0
54276,637658,16,1,2023,Email,REF0000,A01,-1.0727858984033194,8,1,1,1,0
54277,644102,13,2,2022,Email,REF0000,ACTIVE,0.45716600905468185,6,3,0,1,0
54278,564018,1,1,2017,Mail,REF1900,ACT-2,1.6786873524915011,5,3,0,1,1
54279,640118,21,4,2016,Email,REF0000,ACTIVE,0.2323488922942752,6,0,1,0,1
54280,580044,1,6,2014,Mail,REF5561,ACT-2,-0.05955018718612057,10,4,0,1,0
54281,601375,9,0,2010,Email,REF0000,ACT-1,-1.6284721527250574,11,3,1,1,0
54282,545557,11,5,2014,Email,REF0000,ACT-3,-0.7538146836188188,16,0,1,1,0
54283,572559,15,6,2016,Email,REF0000,ACT-3,-0.3015188237103178,6,3,1,1,0
54284,602347,6,0,2016,Phone,REF0000,ACT-2,0.2009163624509952,5,2,1,0,0
54285,562365,17,4,2013,Phone,REF0000,ACT-3,-0.3280483175627136,7,1,1,0,0
54286,562171,3,5,2013,Phone,REF0000,ACT-3,0.3615273955967855,12,1,1,1,0
54287,546556,13,6,2012,Email,REF0000,ACT-2,-0.5993775571069105,14,4,0,1,1
54288,561546,18,5,2015,Email,REF0000,ACT-2,-0.40039724360361123,9,4,1,1,0
54289,576559,1,4,2023,Phone,REF0000,A01,-1.3389907938658832,4,2,1,1,0
54290,579450,22,4,2011,Email,REF1572,ACTIVE,0.16201100724228357,10,4,1,1,0
54291,595861,22,3,2016,Phone,REF0000,ACT-1,-1.4577834078974834,14,1,1,1,0
54292,603960,5,4,2016,Email,REF7563,ACT-1,0.4800378948336716,8,1,0,1,0
54293,549098,2,6,2011,Email,REF0000,ACT-3,0.10131550792609596,13,0,1,1,0
54294,555459,11,4,2014,Phone,REF5132,ACT-3,-0.11353036069891663,2,0,1,1,0
54295,556963,14,5,2013,Phone,REF0000,ACT-3,1.3736427643753866,5,2,1,1,0
54296,638785,3,6,2015,Email,REF0000,ACT-3,1.2294898017103388,7,3,1,1,0
54297,615153,13,5,2011,Email,REF0000,ACT-3,-0.062310175170610674,5,1,0,1,1
54298,601954,9,6,2010,Phone,REF0000,ACT-1,0.7958161710186346,10,2,1,0,0
54299,594027,20,5,2018,Email,REF0000,ACTIVE,-0.28342228250528917,14,4,1,1,0
54300,638048,0,4,2018,Email,REF0000,ACTIVE,-0.7409335280239767,5,0,1,0,0
54301,597219,8,4,2014,Email,REF0000,ACTIVE,0.5412732376394749,7,2,0,1,0
54302,621411,15,4,2022,Email,REF5320,ACTIVE,2.119113713140359,6,2,1,1,0
54303,573456,4,0,2019,Phone,REF0000,ACT-1,0.11046671828160941,9,2,1,1,0
54304,549953,8,3,2010,Phone,REF0000,ACT-3,-0.4996701392475576,7,0,0,1,0
54305,607060,14,0,2021,Email,REF1845,ACT-2,-0.18899884567123743,7,4,1,0,0
54306,591680,4,5,2010,Email,REF0000,A01,0.19092884969425952,5,3,1,1,0
54307,642723,9,0,2015,Phone,REF6675,ACT-2,-0.45850067538807254,9,1,1,1,0
54308,614776,14,4,2018,Phone,REF0000,ACT-3,0.8143755673068509,8,2,1,1,0
54309,618543,21,2,2014,Phone,REF1404,ACT-2,0.7421310330423054,8,1,0,1,0
54310,615115,6,3,2017,Email,REF0000,ACT-2,0.20640525235717835,6,2,1,1,0
54311,624366,2,0,2012,Email,REF0000,ACT-3,-0.5926337315577453,11,2,0,1,0
54312,562018,12,4,2017,Email,REF0000,ACT-3,-0.44381083465425103,3,2,1,1,0
54313,593812,4,6,2018,Email,REF0000,ACTIVE,-0.3197847384448571,14,4,1,1,0
54314,589677,11,3,2021,Email,REF0000,A01,-0.5350962789682525,5,4,1,1,0
54315,638979,12,1,2022,Mail,REF0000,ACT-2,0.4841948064558657,7,4,1,1,0
54316,619951,11,5,2020,Email,REF0000,A01,0.7605358592089305,8,4,1,1,0
54317,590901,2,3,2020,Email,REF6701,ACT-2,0.9489507801675052,4,1,0,1,0
54318,578973,18,5,2020,Phone,REF0000,ACTIVE,-0.33307608355711626,8,3,0,0,0
54319,574901,15,0,2017,Email,REF0000,ACTIVE,0.5218621631078298,3,1,1,1,0
54320,569755,7,5,2010,Phone,REF0000,ACTIVE,-0.6425309090406415,5,3,1,1,0
54321,608472,23,5,2011,Email,REF0000,ACT-3,-0.7617454832434531,14,2,0,1,0
54322,554817,21,6,2012,Phone,REF0000,ACT-3,-0.69278973419486,17,2,1,1,0
54323,580163,8,2,2018,Email,REF0000,ACTIVE,0.389216903396751,7,1,1,0,0
54324,557539,3,3,2017,Email,REF0000,ACT-2,-2.0689978040275627,8,3,1,1,0
54325,589068,18,5,2022,Email,REF0000,ACTIVE,-0.6171156953265957,12,3,0,1,0
54326,563454,16,5,2014,Phone,REF0000,ACT-3,0.039680190424016194,5,3,1,0,0
54327,638014,9,2,2022,Email,REF0000,A01,-1.722093170294551,8,0,0,0,0
54328,581867,3,1,2019,Phone,REF0000,ACT-1,1.0990990775526353,17,1,0,0,0
54329,558192,21,4,2011,Mail,REF0000,A01,-0.6952327256693808,6,3,1,0,0
54330,619974,21,2,2023,Phone,REF0000,ACT-2,0.35011518832825944,8,5,1,1,0
54331,604820,6,3,2019,Email,REF0000,ACT-3,0.4974220835927332,9,5,1,0,0
54332,626170,7,4,2011,Email,REF0000,ACT-3,-1.5506261600228501,8,1,1,1,1
54333,545035,19,3,2016,Email,REF0000,ACT-3,0.0474691394161235,9,2,0,1,0
54334,587367,10,4,2012,Email,REF0000,ACT-2,-0.11882195815418331,11,0,1,1,0
54335,600086,6,4,2017,Email,REF0000,A01,-0.6374427431318541,12,3,0,1,0
54336,595868,5,5,2017,Phone,REF0000,ACT-3,-0.5532429038773277,11,3,1,1,0
54337,584929,7,5,2011,Email,REF0000,ACT-1,-0.26551927186544416,10,0,0,0,0
54338,643334,10,2,2016,Email,REF0000,A01,0.42013485296568687,12,2,1,0,0
54339,565797,9,2,2013,Email,REF0000,A01,2.521706265016599,12,3,1,1,0
54340,586672,20,4,2015,Email,REF0000,ACT-2,-1.4842485432935038,13,3,0,1,0
54341,596065,16,4,2012,Email,REF0000,ACTIVE,1.402675573389747,7,3,1,1,0
54342,556485,1,5,2010,Email,REF0000,ACT-3,-0.6886621810666634,9,5,1,0,0
54343,585208,10,4,2022,Phone,REF0000,ACT-1,-0.6760994685879795,11,7,0,1,0
54344,610808,8,2,2015,Phone,REF9396,ACT-2,1.0268742294117037,7,2,1,1,0
54345,567078,14,0,2019,Email,REF2105,ACT-3,-0.2107629609992856,10,2,0,1,0
54346,554111,17,3,2023,Phone,REF0000,ACT-3,0.6600827015221973,10,1,1,1,0
54347,593048,10,4,2010,Email,REF0000,ACTIVE,0.6893602709898039,6,2,1,1,0
54348,635782,16,2,2015,Email,REF9018,ACTIVE,1.2374195561130017,9,4,1,0,0
54349,548611,1,6,2020,Email,REF8210,ACT-3,-1.0015960152964805,12,1,0,1,0
54350,642886,12,4,2016,Phone,REF0000,ACT-3,-0.8547852872094802,5,2,1,0,0
54351,581661,12,0,2021,Email,REF0000,ACT-2,1.701040579683761,7,0,1,1,0
54352,557390,11,2,2017,Email,REF6736,ACT-1,-1.362712097698705,7,3,1,1,0
54353,569769,16,1,2019,Email,REF0000,ACT-3,-0.6243242785845591,4,4,1,0,0
54354,597529,10,1,2014,Email,REF0000,ACT-2,0.7929062715785062,7,3,1,1,0
54355,559501,8,6,2017,Mail,REF0000,ACTIVE,0.8379585188232694,4,2,1,0,0
54356,599963,2,3,2013,Email,REF0000,ACTIVE,1.7650219370286704,13,1,1,1,0
54357,612758,5,6,2023,Email,REF0000,ACTIVE,-0.8798919509487254,3,3,1,1,0
54358,550912,11,3,2013,Email,REF0000,ACT-1,0.7536351249089507,7,1,1,0,0
54359,643054,8,0,2014,Email,REF3209,ACT-3,0.4173315057133684,5,1,1,1,0
54360,643536,20,0,2013,Phone,REF0000,ACT-1,0.5194700950417507,7,4,1,0,0
54361,596025,23,3,2011,Phone,REF0000,ACT-1,0.22866587742396147,19,3,0,0,0
54362,568121,2,0,2015,Phone,REF0000,A01,-1.5313323412912654,8,1,1,1,0
54363,642584,20,0,2017,Email,REF4715,ACTIVE,-0.18355158064026803,6,5,1,0,0
54364,632645,6,3,2012,Phone,REF0000,ACT-1,-0.4013612544147711,6,2,1,1,1
54365,625814,7,5,2013,Phone,REF0000,A01,1.2344194216369753,9,3,1,1,0
54366,615963,12,0,2012,Email,REF0000,ACT-1,-1.589466310599384,10,3,1,1,0
54367,582493,10,4,2016,Email,REF7462,ACT-1,-0.29880045665389543,6,1,1,0,0
54368,550238,21,5,2021,Phone,REF0000,ACT-1,-1.343486041396102,9,2,0,0,0
54369,563974,8,3,2012,Email,REF0000,ACT-1,0.6831665538059548,7,0,1,1,0
54370,547778,4,4,2018,Phone,REF0000,A01,-0.2801066775557325,8,2,0,1,0
54371,565238,18,6,2010,Phone,REF0000,ACTIVE,1.4197256328548113,6,0,1,0,0
54372,631389,8,4,2010,Phone,REF0000,ACT-1,-1.8423792091750983,4,4,1,1,1
54373,583540,9,5,2011,Email,REF0000,ACTIVE,1.5217374863968187,6,0,1,1,0
54374,571635,22,1,2021,Email,REF0000,ACT-2,0.9426530131092947,9,2,1,0,0
54375,550922,4,4,2022,Phone,REF0000,ACTIVE,-0.5132384680401183,6,2,1,1,1
54376,621370,7,4,2023,Email,REF0000,ACT-1,0.8061251736536243,10,2,0,1,0
54377,605187,19,4,2013,Email,REF0000,ACT-2,-1.8348474123484744,6,2,1,0,0
54378,627056,13,4,2023,Phone,REF0000,ACT-3,1.8572163972194466,8,0,1,1,0
54379,577491,18,4,2010,Email,REF0000,ACTIVE,-1.1115285607848115,11,0,0,1,0
54380,588367,15,3,2010,Phone,REF0000,ACT-1,0.7243191917487826,12,1,0,0,0
54381,644539,2,2,2012,Mail,REF0000,ACTIVE,-0.783042782021605,11,5,1,1,0
54382,601832,6,5,2011,Email,REF2086,ACTIVE,-0.5944134132724866,15,1,1,1,0
54383,623792,20,3,2015,Phone,REF0000,ACT-2,-0.28568764613099534,16,3,1,0,0
54384,564859,5,6,2017,Email,REF0000,ACT-2,-0.075102299687359,3,2,1,1,0
54385,604646,18,2,2016,Phone,REF9741,ACT-2,-0.3929965815727275,14,1,1,0,0
54386,576678,0,6,2016,Email,REF0000,ACT-3,-0.8081372408514612,3,1,1,0,0
54387,608364,9,5,2019,Email,REF0000,A01,-2.0272263492815177,5,1,0,1,0
54388,599973,20,3,2020,Email,REF8747,ACTIVE,0.12409102240836,11,3,1,1,0
54389,627016,23,5,2020,Email,REF0000,ACT-1,-0.49188499904078126,13,2,0,1,0
54390,591402,17,4,2012,Email,REF1152,ACTIVE,-0.35290159132877863,12,2,1,1,0
54391,588758,10,2,2017,Phone,REF6417,ACT-2,1.673200634825123,10,0,1,1,0
54392,553704,10,2,2012,Email,REF0000,ACTIVE,0.8010855338494027,9,3,1,1,0
54393,565614,21,6,2019,Email,REF0000,ACT-1,-0.8828914684492847,9,3,1,1,0
54394,605692,23,0,2016,Phone,REF3840,ACT-2,-1.1603578022998702,6,1,0,1,0
54395,581950,9,5,2015,Email,REF0000,ACT-1,1.6238507403594447,4,2,1,1,0
54396,574252,23,0,2023,Email,REF0000,ACTIVE,1.0405415224428243,7,4,1,1,0
54397,612754,19,3,2019,Email,REF8506,ACTIVE,-1.8460388006281268,5,2,1,1,0
54398,632712,18,6,2019,Phone,REF0000,ACT-2,-0.6083915254770127,7,2,1,0,0
54399,592420,18,1,2013,Email,REF5673,ACTIVE,-1.5426304099334112,5,1,1,1,0
54400,560873,5,5,2018,Email,REF0000,ACT-3,-0.43602601345619846,6,0,1,1,0
54401,566854,20,6,2023,Email,REF0000,ACT-3,-0.3485368797441848,8,1,0,0,0
54402,588610,13,1,2020,Phone,REF3296,ACT-2,-0.02963053396304103,14,3,1,0,0
54403,628776,3,6,2023,Email,REF0000,ACT-2,2.783467546906364,10,3,0,0,0
54404,604422,1,3,2022,Mail,REF0000,A01,0.8222600772954901,4,2,1,1,0
54405,597693,12,6,2018,Email,REF2761,ACT-3,1.5238796854064813,10,4,1,0,0
54406,605468,5,4,2020,Phone,REF0000,ACT-3,-0.3943775680956166,9,2,1,1,0
54407,561913,4,3,2014,Email,REF0000,ACT-2,-0.23220936934130335,8,2,1,1,0
54408,635252,23,3,2022,Email,REF0000,ACTIVE,-0.39460022764499825,14,1,0,0,0
54409,640221,15,4,2018,Email,REF0000,ACT-2,-0.9738038893965917,8,1,1,0,0
54410,594395,19,1,2019,Mail,REF0000,ACTIVE,-0.9932805567573414,14,1,0,1,0
54411,620128,18,3,2014,Email,REF0000,ACT-1,-0.45948125415768365,8,1,1,1,0
54412,567146,12,5,2017,Email,REF0000,ACT-1,0.453774963375779,13,1,0,1,0
54413,598034,6,0,2015,Email,REF0000,ACT-3,0.5925893625585311,6,4,1,1,0
54414,580632,22,1,2017,Phone,REF2616,ACT-1,-1.6984914184843722,16,1,1,1,0
54415,564202,7,2,2023,Email,REF2329,ACT-1,2.1398996371953483,9,1,0,1,0
54416,553998,23,6,2023,Email,REF7645,ACTIVE,0.2270356682698714,7,1,1,0,0
54417,559088,21,2,2015,Email,REF0000,ACT-1,0.03099123994592461,11,0,1,1,0
54418,581894,22,5,2016,Phone,REF0000,ACTIVE,1.0004027002993263,4,1,1,0,0
54419,552771,23,2,2022,Email,REF0000,ACTIVE,1.0182726846387375,12,3,1,0,0
54420,574210,1,2,2012,Email,REF0000,ACT-3,-0.9362245961196625,5,4,1,0,0
54421,629117,4,2,2013,Email,REF3091,ACT-2,-0.7349077849593056,5,1,1,1,0
54422,562025,22,4,2018,Mail,REF0000,ACTIVE,0.9477779283670625,6,1,0,1,0
54423,566243,20,2,2019,Email,REF8090,A01,0.24919631405545964,3,2,1,1,0
54424,598968,3,1,2019,Email,REF0000,A01,0.031561601751790194,12,1,1,0,0
54425,643079,19,6,2020,Phone,REF0000,ACT-2,-1.3161903029314634,15,1,1,1,0
54426,569183,16,0,2013,Phone,REF0000,ACTIVE,-0.6524803133734705,11,4,0,1,0
54427,589542,11,2,2017,Email,REF1728,ACTIVE,-0.2069763536080128,11,2,0,1,0
54428,606073,12,1,2017,Email,REF0000,ACT-1,0.6398163050295734,8,2,1,0,0
54429,604337,20,4,2010,Email,REF0000,ACT-3,-0.731092212860883,5,3,0,0,0
54430,561340,5,0,2016,Email,REF0000,ACTIVE,0.29036159572486286,9,2,0,0,0
54431,589295,16,3,2020,Email,REF0000,ACT-3,-1.7540774078709311,11,1,1,1,0
54432,599065,7,3,2014,Email,REF0000,ACT-2,-1.3806066710377638,9,4,1,0,0
54433,593251,18,3,2017,Email,REF0000,ACTIVE,1.4271720927400207,10,2,0,1,0
54434,546984,5,2,2014,Mail,REF8557,ACT-3,0.5400911794974127,14,0,1,1,0
54435,592983,14,3,2011,Phone,REF0000,ACTIVE,0.2938022664349203,14,5,1,0,0
54436,619330,19,4,2010,Mail,REF0000,ACTIVE,0.07227469082984944,14,4,0,1,0
54437,608456,22,4,2021,Phone,REF4737,ACT-1,-0.879587448542125,4,2,1,1,0
54438,604027,13,3,2015,Email,REF0000,A01,-0.43847897303952266,7,4,1,0,0
54439,643989,6,6,2022,Email,REF0000,A01,-0.3864635705100443,10,1,1,1,0
54440,594841,10,5,2017,Phone,REF0000,A01,1.062100016067294,10,3,1,1,0
54441,625447,22,0,2020,Email,REF0000,ACTIVE,-0.38218423571218485,20,2,0,1,0
54442,549522,15,6,2011,Phone,REF4581,ACT-1,-0.8279049216872229,3,0,1,1,0
54443,574432,12,4,2016,Email,REF0000,ACTIVE,0.33537038333451935,14,2,1,1,1
54444,586612,0,3,2020,Mail,REF0000,A01,-0.010216466893619715,3,2,1,1,0
54445,592031,21,5,2013,Email,REF0000,ACT-3,0.1484601987365114,7,2,0,1,0
54446,562410,17,3,2021,Email,REF0000,A01,0.49726490790524663,12,0,0,1,0
54447,586505,20,1,2019,Email,REF0000,ACT-1,0.1057174314987086,5,2,1,1,0
54448,618997,10,0,2012,Email,REF0000,ACT-1,0.2848958183536941,10,1,1,1,0
54449,584868,20,6,2015,Phone,REF0000,ACT-3,-0.4789923414861732,5,2,1,1,0
54450,602276,3,0,2012,Email,REF0000,ACT-2,0.3399858717293844,15,2,1,1,0
54451,616770,17,5,2023,Mail,REF0000,ACT-1,0.07370521470539602,10,2,1,1,0
54452,626945,9,5,2021,Mail,REF0000,ACT-2,0.1323398863880425,8,6,1,1,0
54453,617112,13,6,2014,Phone,REF0000,A01,-0.2522757106437525,8,0,1,1,0
54454,619160,5,6,2019,Phone,REF0000,ACT-1,-0.9428119585825057,8,3,1,1,0
54455,552534,11,5,2014,Phone,REF0000,ACTIVE,0.5058164702213694,6,2,1,0,0
54456,613708,1,2,2019,Email,REF0000,ACT-3,0.3677430219550011,5,2,0,0,0
54457,555434,0,5,2017,Email,REF0000,ACT-3,-1.1503063217686473,14,2,0,1,1
