cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
65836.0,32,25200,0.2,full-time,High School,Single,0
65837.0,26,38300,0.6,part-time,Graduate,Single,1
65838.0,48,29500,3.3,self employed,Some College,Married,3
65839.0,51,38700,7.3,fulltime,Some College,Married,0
65840.0,37,55700,3.9,full-time,Some College,Married,1
65841.0,34,56400,7.0,Full-time,Bachelor,Single,1
65842.0,57,41200,7.1,ft,Bachelor,Married,1
65843.0,40,26600,6.6,contractor,High School,Single,0
65844.0,25,24000,3.5,ft,High School,Married,1
65845.0,37,44500,1.0,Full-time,Graduate,Single,1
65846.0,22,27200,4.0,pt,Graduate,Married,0
65847.0,44,71000,6.1,self-employed,Graduate,Married,0
65848.0,24,27600,6.1,Full-time,Bachelor,Single,0
65849.0,35,20000,4.4,contract,High School,Married,2
65850.0,46,47500,11.8,Full-time,Graduate,Married,0
65851.0,18,20000,0.9,full-time,High School,Single,0
65852.0,38,32000,1.3,ft,Bachelor,Married,1
65853.0,56,28700,3.3,Full-time,Some College,Single,1
65854.0,59,20000,14.0,full-time,Bachelor,Married,2
65855.0,52,42800,3.3,self-employed,Bachelor,Married,0
65856.0,26,51800,4.0,fulltime,Bachelor,Single,0
65857.0,25,63800,2.2,self emp,Some College,Married,1
65858.0,19,20000,1.8,full-time,Some College,Single,1
65859.0,40,75100,1.3,fulltime,Advanced,Divorced,1
65860.0,31,100100,1.7,part time,High School,Married,0
65861.0,45,20000,2.3,part time,Bachelor,Married,5
65862.0,31,20000,12.2,self emp,High School,Married,0
65863.0,55,34300,0.2,part time,Some College,Married,0
65864.0,39,78500,8.0,self employed,High School,Married,0
65865.0,31,37000,8.5,Full-time,Bachelor,Married,2
65866.0,53,21000,4.7,part time,Some College,Married,0
65867.0,32,20000,3.5,contract,Some College,Married,2
65868.0,48,48400,3.3,fulltime,Bachelor,Married,0
65869.0,27,47600,9.3,self employed,Bachelor,Single,2
65870.0,28,35400,3.9,full-time,Some College,Married,0
65871.0,51,40600,5.6,fulltime,Advanced,Married,2
65872.0,27,28500,4.7,Full-time,Advanced,Single,1
65873.0,41,60400,8.6,Full-time,Bachelor,Single,1
65874.0,39,30600,14.0,ft,Graduate,Married,0
65875.0,49,26000,2.6,full-time,Bachelor,Married,2
65876.0,58,74300,6.2,self-employed,Bachelor,Divorced,0
65877.0,43,33600,10.3,contract,Some College,Married,2
65878.0,40,74000,4.6,Full-time,Bachelor,Married,2
65879.0,41,45500,3.3,fulltime,Bachelor,Divorced,1
65880.0,37,97400,4.2,fulltime,Advanced,Married,0
65881.0,38,51700,10.1,contract,Advanced,Married,0
65882.0,24,20000,4.4,Full-time,High School,Single,1
65883.0,22,20000,4.9,ft,Bachelor,Married,3
65884.0,31,41700,1.9,full-time,Bachelor,Married,0
65885.0,31,31600,6.1,fulltime,High School,Married,2
65886.0,35,49800,6.3,full-time,Graduate,Single,0
65887.0,41,49200,1.5,full-time,Some College,Married,0
65888.0,29,50600,6.0,ft,Bachelor,Married,3
65889.0,42,37200,4.0,full-time,Bachelor,Married,0
65890.0,32,49800,1.5,fulltime,Some College,Single,0
65891.0,31,33500,12.9,part time,High School,Married,3
65892.0,51,100300,7.0,Full-time,Some College,Single,0
65893.0,37,51800,12.8,Full-time,Some College,Married,2
65894.0,34,37400,3.9,Full-time,Some College,Married,2
65895.0,26,57400,2.7,full-time,Bachelor,Married,0
65896.0,43,81100,4.1,fulltime,Bachelor,Married,5
65897.0,41,139602,2.7,full-time,Graduate,Single,0
65898.0,42,35300,1.5,Full-time,Bachelor,Married,0
65899.0,41,21200,7.3,full-time,High School,Married,0
65900.0,20,31100,2.4,ft,High School,Single,1
65901.0,51,47800,2.8,full-time,Bachelor,Married,2
65902.0,27,48800,2.7,self employed,Bachelor,Single,1
65903.0,29,20000,8.3,Full-time,Some College,Married,4
65904.0,29,32100,7.4,fulltime,High School,Married,0
65905.0,62,49800,2.7,pt,Advanced,Married,2
65906.0,22,20000,4.7,part time,Bachelor,Married,0
65907.0,28,34000,5.6,Full-time,High School,Single,3
65908.0,39,57200,1.5,fulltime,Advanced,Single,1
65909.0,49,51500,11.3,part time,High School,Married,2
65910.0,44,110700,5.3,full-time,Graduate,Divorced,1
65911.0,28,38600,4.4,fulltime,Advanced,Married,2
65912.0,52,34000,10.8,fulltime,Some College,Married,2
65913.0,35,39700,3.0,contract,Graduate,Single,1
65914.0,26,20000,8.5,full-time,Some College,Married,3
65915.0,21,28000,3.1,Full-time,High School,Single,0
65916.0,41,27500,7.1,fulltime,Some College,Single,2
65917.0,31,28800,1.5,Full-time,Bachelor,Single,0
65918.0,27,22000,9.3,fulltime,High School,Married,1
65919.0,28,38600,9.2,full-time,High School,Married,1
65920.0,33,46900,1.8,Full-time,Bachelor,Single,0
65921.0,38,44700,5.1,ft,Bachelor,Single,1
65922.0,38,107500,5.2,full-time,Advanced,Single,1
65923.0,34,26000,11.4,fulltime,Bachelor,Married,1
65924.0,46,20000,1.1,ft,Graduate,Married,0
65925.0,40,20000,5.8,Full-time,High School,Married,4
65926.0,38,22900,9.2,Full-time,High School,Married,0
65927.0,25,50100,3.2,Full-time,Graduate,Single,0
65928.0,61,21600,0.2,Full-time,High School,Single,0
65929.0,38,51600,9.8,full-time,High School,Married,2
65930.0,39,114300,6.3,Full-time,Some College,Single,0
65931.0,45,139602,2.8,fulltime,Bachelor,Divorced,0
65932.0,50,84500,2.9,Full-time,Graduate,Married,0
65933.0,37,20300,7.3,part time,High School,Married,2
65934.0,42,36400,4.0,full-time,Some College,Single,3
65935.0,22,33900,4.8,ft,Some College,Single,1
65936.0,26,23400,8.5,self-employed,Advanced,Married,1
65937.0,31,23000,5.5,part time,High School,Single,2
65938.0,27,31600,8.1,Full-time,Advanced,Single,1
65939.0,39,36200,9.6,Full-time,Graduate,Single,1
65940.0,32,67200,7.8,full-time,Advanced,Single,0
65941.0,18,21500,0.2,Full-time,High School,Single,1
65942.0,29,37400,6.0,self-employed,Bachelor,Single,0
65943.0,19,21300,1.7,part-time,High School,Married,0
65944.0,39,74200,10.3,fulltime,Bachelor,Married,1
65945.0,55,39100,7.5,self emp,High School,Married,1
65946.0,24,58300,6.6,part-time,Bachelor,Single,1
65947.0,48,51000,8.1,Full-time,Bachelor,Married,0
65948.0,34,45800,8.2,Full-time,Bachelor,Single,2
65949.0,35,20000,7.3,ft,High School,Married,2
65950.0,47,35200,6.1,full-time,Bachelor,Married,3
65951.0,34,35700,5.7,full-time,High School,Single,0
65952.0,38,23800,3.6,Full-time,High School,Single,0
65953.0,27,20000,6.5,full-time,Graduate,Married,0
65954.0,31,93900,4.4,full-time,Graduate,Married,3
65955.0,41,61000,1.4,Full-time,Graduate,Single,1
65956.0,55,62100,10.7,ft,Graduate,Divorced,1
65957.0,21,27100,3.4,Full-time,High School,Single,0
65958.0,51,98000,7.1,ft,Bachelor,Married,0
65959.0,49,20000,13.8,fulltime,Some College,Single,0
65960.0,26,27000,8.2,Full-time,Bachelor,Single,0
65961.0,41,27000,11.3,Full-time,High School,Married,0
65962.0,31,30300,5.5,fulltime,Some College,Married,2
65963.0,38,90500,8.8,fulltime,Some College,Married,1
65964.0,40,54200,5.4,fulltime,Bachelor,Married,0
65965.0,48,73600,8.3,ft,High School,Married,0
65966.0,56,22200,1.3,full-time,Some College,Married,0
65967.0,58,28600,6.4,part-time,High School,Married,2
65968.0,30,20800,3.7,self employed,Some College,Single,0
65969.0,55,107600,10.0,self employed,High School,Married,4
65970.0,44,52700,5.2,fulltime,Advanced,Married,1
65971.0,49,34800,5.5,Full-time,Bachelor,Single,1
65972.0,28,63300,2.1,fulltime,Bachelor,Married,1
65973.0,37,85000,2.9,self emp,High School,Single,2
65974.0,21,29300,3.8,full-time,Some College,Divorced,1
65975.0,46,38600,10.4,full-time,Bachelor,Divorced,1
65976.0,27,20000,6.4,ft,Some College,Single,1
65977.0,45,20000,5.1,contract,Some College,Married,2
65978.0,32,20000,6.3,Full-time,Bachelor,Married,1
65979.0,27,32900,7.8,fulltime,High School,Single,2
65980.0,35,20900,5.6,fulltime,Some College,Married,1
65981.0,44,139602,12.6,self-employed,Graduate,Married,2
65982.0,43,70800,0.9,Full-time,Bachelor,Divorced,0
65983.0,44,22000,3.8,self employed,Some College,Married,1
65984.0,44,65700,6.9,ft,Bachelor,Married,0
65985.0,44,47200,4.5,fulltime,High School,Divorced,1
65986.0,41,57400,3.7,full-time,Graduate,Married,1
65987.0,31,77400,7.7,ft,Bachelor,Single,1
65988.0,40,84900,13.6,pt,Graduate,Single,1
65989.0,48,73200,6.5,contractor,Bachelor,Married,2
65990.0,32,43600,8.6,part-time,Graduate,Single,1
65991.0,27,20000,8.8,self employed,Some College,Married,1
65992.0,42,63100,1.7,Full-time,Some College,Single,1
65993.0,38,76400,8.6,ft,Advanced,Divorced,0
65994.0,30,26100,12.8,full-time,Some College,Married,0
65995.0,41,54300,7.8,Full-time,Bachelor,Married,1
65996.0,38,37600,6.4,Full-time,Graduate,Married,0
65997.0,47,42400,12.6,fulltime,High School,Married,2
65998.0,41,71400,5.1,self emp,Some College,Married,0
65999.0,54,57400,3.8,Full-time,Some College,Divorced,1
66000.0,44,36100,0.9,Full-time,Bachelor,Married,4
66001.0,46,27700,7.8,Full-time,High School,Married,0
66002.0,47,37900,8.0,part time,High School,Married,1
66003.0,43,47400,1.5,self employed,Advanced,Single,1
66004.0,43,44900,5.4,self-employed,Bachelor,Married,1
66005.0,19,24000,1.8,ft,High School,Single,2
66006.0,34,30400,13.9,Full-time,Some College,Single,1
66007.0,43,42000,9.5,self-employed,Graduate,Married,0
66008.0,28,58000,1.7,Full-time,Some College,Single,1
66009.0,29,35800,3.4,part-time,Graduate,Married,0
66010.0,30,44800,2.9,fulltime,Some College,Married,2
66011.0,69,20000,6.9,Full-time,Some College,Married,0
66012.0,38,34300,3.2,ft,High School,Single,1
66013.0,29,63800,7.1,fulltime,High School,Single,0
66014.0,39,41400,8.8,self-employed,High School,Single,1
66015.0,44,38200,3.9,Full-time,Some College,Divorced,0
66016.0,47,48000,6.1,ft,Bachelor,Divorced,1
66017.0,40,86800,3.3,self employed,Graduate,Married,1
66018.0,36,25500,8.2,Full-time,High School,Married,0
66019.0,43,71600,7.5,fulltime,Bachelor,Married,2
66020.0,57,59200,10.3,full-time,Some College,Married,1
66021.0,59,50100,3.5,Full-time,Bachelor,Married,0
66022.0,39,31800,6.5,part time,High School,Single,0
66023.0,25,40000,6.5,contract,High School,Single,1
66024.0,47,25900,1.4,self employed,Bachelor,Married,4
66025.0,24,35700,6.4,fulltime,High School,Single,1
66026.0,19,29500,1.3,self employed,Some College,Single,0
66027.0,51,20000,6.2,Full-time,High School,Single,3
66028.0,34,45500,5.8,ft,Graduate,Married,1
66029.0,57,49600,7.4,self employed,Bachelor,Married,1
66030.0,43,29200,3.1,Full-time,Some College,Married,0
66031.0,50,27800,5.0,Full-time,Bachelor,Married,0
66032.0,41,38800,4.9,fulltime,Bachelor,Single,2
66033.0,49,56000,6.5,ft,Bachelor,Divorced,0
66034.0,47,23800,3.9,part time,Bachelor,Married,0
66035.0,25,23300,5.7,Full-time,High School,Single,2
66036.0,37,23500,2.1,full-time,Graduate,Single,0
66037.0,49,32400,6.1,contract,Bachelor,Divorced,1
66038.0,32,38800,1.2,ft,Some College,Married,0
66039.0,23,20000,5.6,full-time,Some College,Single,1
66040.0,21,49000,3.6,fulltime,Some College,Single,0
66041.0,40,59700,11.0,ft,Graduate,Single,1
66042.0,55,28400,8.2,part-time,High School,Married,3
66043.0,43,98300,3.5,ft,Some College,Single,0
66044.0,41,61500,1.6,Full-time,Advanced,Single,0
66045.0,29,37100,4.5,Full-time,Graduate,Married,1
66046.0,48,49000,4.6,contract,Bachelor,Married,2
66047.0,40,27100,4.9,self employed,Bachelor,Married,0
66048.0,24,47700,6.3,Full-time,Some College,Single,0
66049.0,31,27500,0.8,pt,Bachelor,Married,4
66050.0,55,38700,7.5,part time,High School,Divorced,0
66051.0,21,20000,3.3,full-time,High School,Single,2
66052.0,36,82600,2.6,part-time,Some College,Married,2
66053.0,35,129100,3.9,self employed,Graduate,Married,3
66054.0,46,25600,5.2,full-time,Bachelor,Single,0
66055.0,49,36500,3.6,self emp,High School,Married,5
66056.0,41,48000,10.1,full-time,Some College,Married,1
66057.0,45,46200,5.4,full-time,High School,Married,1
66058.0,55,40800,1.4,contract,Bachelor,Divorced,0
66059.0,34,20000,4.5,ft,Some College,Married,3
66060.0,40,100800,1.7,full-time,Bachelor,Married,1
66061.0,40,36300,12.1,full-time,High School,Married,1
66062.0,48,47000,1.7,Full-time,Bachelor,Single,2
66063.0,33,65600,5.9,full-time,Some College,Single,0
66064.0,34,55000,7.5,fulltime,High School,Single,0
66065.0,52,21600,3.6,part time,High School,Divorced,2
66066.0,34,38800,2.1,contractor,High School,Married,1
66067.0,33,26200,7.4,Full-time,High School,Married,1
66068.0,54,36500,5.1,ft,High School,Married,1
66069.0,39,67300,8.3,self emp,Bachelor,Single,1
66070.0,28,39300,0.2,Full-time,Graduate,Married,1
66071.0,61,35200,8.9,Full-time,Some College,Married,5
66072.0,47,71000,10.7,ft,Graduate,Married,2
66073.0,27,45700,4.4,full-time,Bachelor,Married,0
66074.0,59,37600,5.8,ft,Bachelor,Married,0
66075.0,32,67700,1.0,self employed,Graduate,Single,3
66076.0,54,30200,4.2,full-time,High School,Married,0
66077.0,45,74300,9.4,ft,Some College,Married,2
66078.0,37,20000,5.7,fulltime,Some College,Married,0
66079.0,32,65300,12.3,full-time,Some College,Single,0
66080.0,34,52200,5.2,self-employed,Graduate,Single,1
66081.0,28,23300,2.5,pt,Some College,Married,2
66082.0,28,46400,6.3,ft,Bachelor,Married,2
66083.0,68,20000,10.2,fulltime,High School,Married,2
66084.0,49,74000,5.0,ft,Advanced,Married,0
66085.0,37,28200,11.6,pt,Bachelor,Single,0
66086.0,45,20000,6.6,ft,Some College,Married,3
66087.0,38,55100,8.3,Full-time,Advanced,Single,0
66088.0,43,78700,4.1,self emp,Some College,Divorced,2
66089.0,43,24700,11.0,ft,Some College,Married,2
66090.0,55,39000,5.5,part time,High School,Married,5
66091.0,28,20600,7.4,fulltime,High School,Single,2
66092.0,45,78400,5.8,contractor,Graduate,Single,0
66093.0,35,42400,6.0,part time,Advanced,Married,1
66094.0,43,56300,11.8,self-employed,Bachelor,Divorced,1
66095.0,38,25200,11.1,fulltime,Bachelor,Single,0
66096.0,39,35400,3.1,fulltime,High School,Single,1
66097.0,47,54700,5.7,full-time,Advanced,Single,1
66098.0,27,30500,4.6,Full-time,Some College,Married,1
66099.0,52,54300,6.1,contract,Advanced,Married,1
66100.0,24,20000,6.7,contract,Some College,Single,1
66101.0,43,33100,6.0,pt,Bachelor,Married,2
66102.0,29,29700,3.8,Full-time,Bachelor,Married,1
66103.0,43,139602,1.1,contractor,Graduate,Married,2
66104.0,42,42800,2.4,Full-time,Advanced,Single,0
66105.0,60,23200,4.9,self emp,High School,Single,0
66106.0,49,68800,5.5,self employed,Graduate,Single,1
66107.0,32,35700,0.2,Full-time,High School,Single,1
66108.0,33,29500,6.4,ft,High School,Single,1
66109.0,37,32500,4.1,fulltime,Advanced,Married,1
66110.0,42,51600,5.0,ft,Bachelor,Divorced,0
66111.0,21,71900,3.2,Full-time,High School,Single,0
66112.0,55,36100,5.8,ft,Bachelor,Married,0
66113.0,45,20000,12.8,ft,Some College,Married,3
66114.0,56,61500,7.8,Full-time,Advanced,Married,1
66115.0,27,23900,6.8,contractor,Bachelor,Married,4
66116.0,31,37500,5.8,ft,Bachelor,Married,1
66117.0,52,24600,4.9,Full-time,High School,Married,1
66118.0,35,38300,6.0,fulltime,Some College,Single,0
66119.0,47,72600,5.6,ft,Graduate,Divorced,0
66120.0,28,23000,10.8,full-time,Bachelor,Single,0
66121.0,32,73300,8.8,contract,Graduate,Married,2
66122.0,36,42800,6.5,self employed,High School,Married,1
66123.0,28,39300,1.3,contract,Bachelor,Married,0
66124.0,52,108600,5.3,ft,Bachelor,Divorced,2
66125.0,44,36700,6.2,ft,Bachelor,Married,2
66126.0,62,55600,8.2,fulltime,Bachelor,Married,1
66127.0,41,67200,4.6,ft,Graduate,Single,1
66128.0,20,20000,2.3,fulltime,Advanced,Married,3
66129.0,34,126100,8.0,fulltime,Graduate,Married,2
66130.0,46,57600,6.8,self employed,Some College,Married,2
66131.0,24,86300,2.9,ft,Bachelor,Single,4
66132.0,43,38600,2.2,fulltime,Bachelor,Married,0
66133.0,34,42000,5.2,ft,Bachelor,Married,0
66134.0,67,25600,5.0,self-employed,Bachelor,Married,4
66135.0,51,52000,2.3,Full-time,Bachelor,Single,0
66136.0,35,108100,6.0,contractor,Bachelor,Married,2
66137.0,47,69900,6.3,part-time,High School,Married,1
66138.0,47,21900,7.0,fulltime,High School,Single,0
66139.0,38,64100,0.6,part-time,Some College,Single,1
66140.0,54,32500,8.8,ft,Some College,Married,1
66141.0,21,25000,1.2,self-employed,High School,Married,1
66142.0,52,127900,3.1,ft,Graduate,Married,0
66143.0,31,30600,7.9,ft,High School,Single,0
66144.0,41,65200,8.3,contract,Bachelor,Married,1
66145.0,19,20000,1.5,self employed,High School,Single,0
66146.0,33,20000,5.2,part time,Bachelor,Married,1
66147.0,37,125100,9.3,Full-time,Advanced,Married,1
66148.0,45,68100,7.2,full-time,Graduate,Divorced,0
66149.0,43,72100,9.4,Full-time,Advanced,Married,0
66150.0,57,53500,2.9,self-employed,Advanced,Married,1
66151.0,35,27700,5.4,self-employed,Bachelor,Divorced,2
66152.0,20,20000,2.9,full-time,High School,Single,1
66153.0,31,80500,5.4,full-time,Graduate,Married,5
66154.0,35,62700,7.4,Full-time,Graduate,Married,1
66155.0,26,30000,8.6,Full-time,Graduate,Married,0
66156.0,49,56000,1.5,full-time,Bachelor,Married,1
66157.0,48,41800,10.9,fulltime,Graduate,Married,2
66158.0,30,30700,6.7,full-time,High School,Married,3
66159.0,46,54100,5.2,Full-time,Some College,Married,2
66160.0,23,49000,3.7,ft,Some College,Married,0
66161.0,49,57700,9.0,part time,Graduate,Single,2
66162.0,49,20000,9.7,Full-time,Bachelor,Married,0
66163.0,54,75400,7.8,self employed,Advanced,Married,3
66164.0,30,20000,5.1,Full-time,High School,Married,2
66165.0,33,20000,3.7,full-time,Some College,Married,4
66166.0,34,24500,6.1,Full-time,High School,Married,0
66167.0,49,51400,8.3,pt,Bachelor,Married,0
66168.0,57,57500,3.4,full-time,Bachelor,Married,3
66169.0,30,68200,2.6,Full-time,Some College,Married,0
66170.0,32,55900,2.6,part time,Graduate,Married,0
66171.0,60,20000,11.7,ft,Graduate,Single,2
66172.0,49,24700,4.1,self employed,Some College,Married,2
66173.0,41,127400,2.7,self employed,Bachelor,Married,2
66174.0,40,35400,4.7,Full-time,Bachelor,Married,2
66175.0,39,22700,5.8,Full-time,Bachelor,Married,4
66176.0,36,34900,6.3,ft,Some College,Single,0
66177.0,45,32600,11.3,full-time,Bachelor,Married,4
66178.0,32,30500,7.3,fulltime,Some College,Divorced,2
66179.0,35,36500,8.1,fulltime,High School,Single,0
66180.0,33,39100,3.7,ft,Graduate,Married,0
66181.0,64,30600,4.2,Full-time,Advanced,Single,2
66182.0,45,42400,1.7,pt,Advanced,Married,2
66183.0,38,58600,7.8,ft,Some College,Married,2
66184.0,36,45800,10.6,part-time,High School,Married,1
66185.0,47,103900,7.1,self emp,Some College,Married,4
66186.0,55,28900,4.2,self employed,Some College,Married,2
66187.0,32,45500,8.9,full-time,Some College,Married,1
66188.0,51,31600,6.0,ft,Some College,Single,0
66189.0,49,56900,0.6,full-time,Bachelor,Single,1
66190.0,24,20000,2.5,self emp,High School,Single,0
66191.0,31,47200,3.9,full-time,Advanced,Single,0
66192.0,30,31700,7.7,fulltime,Advanced,Single,0
66193.0,42,83600,1.6,ft,Graduate,Single,3
66194.0,43,20000,7.6,Full-time,High School,Single,2
66195.0,24,38500,0.2,ft,Some College,Married,1
66196.0,27,28000,5.9,Full-time,Bachelor,Single,0
66197.0,42,35900,8.1,ft,Graduate,Married,2
66198.0,30,27800,5.6,full-time,Some College,Married,2
66199.0,32,31200,2.4,full-time,Some College,Married,0
66200.0,29,87100,0.2,full-time,Bachelor,Married,0
66201.0,35,58300,10.2,fulltime,Bachelor,Single,0
66202.0,26,20000,5.9,full-time,Bachelor,Married,2
66203.0,19,20100,1.3,fulltime,High School,Single,1
66204.0,47,72100,7.3,full-time,Bachelor,Married,0
66205.0,25,23700,5.5,Full-time,Some College,Married,0
66206.0,22,20000,4.6,fulltime,High School,Single,2
66207.0,35,46700,3.8,full-time,Bachelor,Single,0
66208.0,32,59900,0.5,Full-time,Graduate,Single,2
66209.0,50,31400,10.3,Full-time,Graduate,Divorced,0
66210.0,52,61600,5.2,ft,High School,Single,1
66211.0,44,60400,2.7,self emp,Bachelor,Married,1
66212.0,55,22300,2.7,self-employed,High School,Single,0
66213.0,31,36000,4.4,part time,Bachelor,Married,2
66214.0,33,23900,1.9,self employed,Some College,Single,0
66215.0,48,55300,0.7,Full-time,High School,Married,1
66216.0,22,60200,4.4,fulltime,Some College,Single,0
66217.0,27,25000,0.3,ft,Some College,Single,1
66218.0,53,38000,5.9,self emp,Bachelor,Married,1
66219.0,20,33700,2.7,self-employed,Some College,Single,2
66220.0,21,20000,2.7,self employed,High School,Single,1
66221.0,34,37000,10.3,self-employed,High School,Single,2
66222.0,26,20000,2.0,fulltime,Some College,Married,3
66223.0,51,40400,5.4,fulltime,Bachelor,Married,2
66224.0,43,28100,0.4,self emp,Graduate,Married,2
66225.0,55,20300,7.3,ft,High School,Married,1
66226.0,42,38900,0.6,Full-time,Advanced,Married,2
66227.0,62,48300,3.1,contractor,Bachelor,Married,1
66228.0,49,49900,3.7,Full-time,Graduate,Single,0
66229.0,40,54600,4.9,self emp,Bachelor,Married,4
66230.0,23,25100,3.2,self employed,High School,Single,0
66231.0,28,45600,6.1,full-time,High School,Married,0
66232.0,18,29800,5.2,Full-time,High School,Single,2
66233.0,35,84300,4.8,ft,Bachelor,Married,1
66234.0,49,26900,1.3,ft,Some College,Married,3
66235.0,33,123900,5.4,Full-time,Graduate,Single,1
66236.0,50,83200,4.8,fulltime,Advanced,Married,1
66237.0,28,20000,4.1,ft,Bachelor,Married,1
66238.0,26,41100,4.7,ft,Some College,Married,0
66239.0,48,25500,11.0,part time,Some College,Single,0
66240.0,27,20100,4.1,Full-time,Some College,Married,2
66241.0,48,46400,5.5,Full-time,Graduate,Single,0
66242.0,52,38500,7.9,Full-time,Some College,Married,2
66243.0,35,31900,8.0,ft,High School,Single,2
66244.0,41,47700,7.6,part time,Bachelor,Married,1
66245.0,41,90700,2.4,contract,Graduate,Married,0
66246.0,38,71900,0.7,self employed,Advanced,Married,1
66247.0,46,111700,6.0,full-time,Bachelor,Married,2
66248.0,28,26100,6.1,Full-time,Some College,Single,0
66249.0,23,41300,4.6,contractor,Bachelor,Single,0
66250.0,44,139602,6.5,self emp,Advanced,Divorced,0
66251.0,52,47800,3.3,Full-time,Some College,Divorced,1
66252.0,32,20800,5.6,Full-time,Bachelor,Single,0
66253.0,38,37200,3.5,ft,Some College,Married,0
66254.0,35,62700,4.0,ft,Some College,Married,3
66255.0,36,29500,10.2,Full-time,Bachelor,Married,2
66256.0,38,51800,12.9,Full-time,Bachelor,Married,0
66257.0,46,20000,4.0,fulltime,High School,Married,2
66258.0,52,105900,8.6,Full-time,Bachelor,Married,0
66259.0,36,111800,5.7,Full-time,Some College,Married,1
66260.0,29,59800,5.2,part-time,High School,Married,4
66261.0,51,74500,5.2,part-time,Advanced,Married,0
66262.0,43,41500,1.0,ft,High School,Married,0
66263.0,48,100600,4.5,Full-time,Graduate,Married,1
66264.0,33,100900,5.2,fulltime,Bachelor,Married,2
66265.0,55,62900,0.5,full-time,Bachelor,Single,0
66266.0,24,139602,1.6,self employed,Graduate,Single,2
66267.0,37,75000,6.6,self emp,Bachelor,Single,1
66268.0,39,59300,4.1,ft,Bachelor,Married,0
66269.0,33,37200,8.5,self employed,Some College,Single,2
66270.0,47,42600,5.4,ft,Bachelor,Single,2
66271.0,60,21000,5.2,Full-time,Some College,Married,1
66272.0,71,20000,8.9,self emp,Some College,Married,2
66273.0,45,50500,8.1,self-employed,Some College,Divorced,1
66274.0,44,53700,13.6,ft,Bachelor,Married,2
66275.0,50,80500,2.2,full-time,Some College,Married,1
66276.0,45,104100,13.0,Full-time,Graduate,Married,3
66277.0,26,20500,0.3,Full-time,Graduate,Married,2
66278.0,54,80300,2.5,contractor,Advanced,Married,2
66279.0,49,48400,8.8,full-time,Graduate,Single,0
66280.0,43,46200,8.6,fulltime,Some College,Married,1
66281.0,35,20000,8.9,fulltime,High School,Married,1
66282.0,38,20000,10.8,part-time,High School,Married,0
66283.0,53,56700,4.6,fulltime,Bachelor,Married,3
66284.0,46,20400,12.4,self emp,Bachelor,Married,1
66285.0,38,76900,7.5,Full-time,High School,Married,2
66286.0,44,31600,7.3,fulltime,Graduate,Married,2
66287.0,40,101600,4.7,ft,Bachelor,Married,2
66288.0,57,47000,6.5,Full-time,Advanced,Married,1
66289.0,62,29300,0.5,fulltime,High School,Married,2
66290.0,36,39400,8.0,full-time,Graduate,Married,1
66291.0,39,48900,3.0,fulltime,Bachelor,Married,4
66292.0,69,20000,7.8,self-employed,High School,Divorced,0
66293.0,28,61700,5.2,part-time,Graduate,Single,0
66294.0,57,25300,6.1,fulltime,High School,Married,2
66295.0,23,20000,2.4,fulltime,Advanced,Single,0
66296.0,19,43000,1.7,self-employed,Graduate,Married,0
66297.0,45,113100,9.2,contract,Advanced,Married,1
66298.0,27,30000,7.7,Full-time,Some College,Married,1
66299.0,43,120500,10.0,Full-time,Advanced,Single,0
66300.0,26,37800,0.2,fulltime,Bachelor,Married,1
66301.0,28,43100,10.4,self employed,Graduate,Married,0
66302.0,42,51100,6.9,Full-time,Graduate,Single,1
66303.0,59,55400,7.0,Full-time,Bachelor,Divorced,0
66304.0,42,25100,8.0,ft,Some College,Married,3
66305.0,46,36100,4.0,Full-time,Bachelor,Divorced,0
66306.0,41,87800,2.7,fulltime,Bachelor,Married,1
66307.0,36,27900,5.8,Full-time,High School,Married,2
66308.0,44,58800,5.2,ft,Bachelor,Married,1
66309.0,26,42000,8.0,ft,Some College,Single,0
66310.0,40,139602,8.2,fulltime,Bachelor,Divorced,1
66311.0,52,117900,5.2,part time,Graduate,Divorced,1
66312.0,33,55700,1.3,Full-time,Bachelor,Single,2
66313.0,49,41000,4.4,Full-time,High School,Divorced,0
66314.0,31,103200,2.7,Full-time,Bachelor,Married,1
66315.0,29,117300,6.0,part time,Bachelor,Divorced,1
66316.0,35,52300,5.3,fulltime,Bachelor,Single,2
66317.0,39,62600,6.3,part-time,Graduate,Married,1
66318.0,50,58600,2.2,part time,Some College,Single,0
66319.0,22,20000,2.5,Full-time,High School,Single,0
66320.0,39,59200,7.3,part time,High School,Married,2
66321.0,27,32000,5.5,ft,Advanced,Married,0
66322.0,31,95300,3.4,fulltime,Some College,Married,1
66323.0,32,66900,2.6,Full-time,High School,Married,3
66324.0,22,20000,5.0,Full-time,Some College,Single,0
66325.0,32,39000,0.2,self emp,Graduate,Divorced,3
66326.0,34,35200,5.2,part time,Some College,Single,2
66327.0,56,47300,12.4,self employed,Bachelor,Married,2
66328.0,37,26500,5.5,ft,Bachelor,Married,2
66329.0,23,20000,5.8,part-time,Graduate,Single,1
66330.0,21,20000,3.8,pt,High School,Married,2
66331.0,33,46900,0.2,part time,Graduate,Single,0
66332.0,30,20000,8.1,part time,Some College,Single,0
66333.0,42,61600,6.3,Full-time,Advanced,Married,0
66334.0,71,27900,7.0,Full-time,Some College,Married,3
66335.0,42,29400,4.5,Full-time,High School,Married,1
