cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
48047,2916.67,1038.58,321.69,0.466,0.466378285714285,0.11,0.20800000000000002,15308.8,15308.8,58291.2,1360.27,16323.24,0.194285714285714,22108.8,1556.3966666666663
48048,4150.0,1463.8,690.93,0.519,0.519212048192771,0.166,0.802,76350.4,76350.4,18849.6,2154.73,25856.76,0.29919678714859405,91250.4,1995.27
48049,3733.33,350.68,231.0,0.156,0.155807142857142,0.062,0.387,24690.6,24690.6,39109.4,581.6800000000001,6980.160000000001,0.171875,32390.6,3151.65
48050,4500.0,808.71,1034.9,0.41000000000000003,0.409691111111111,0.23,0.356,50409.6,50409.6,91190.4,1843.61,22123.32,0.41111111111111104,72609.6,2656.39
48051,2658.0,542.92,724.73,0.47700000000000004,0.47685893416927905,0.273,0.371,26007.1,26007.1,44092.9,1267.65,15211.8,0.67398119122257,47507.1,1390.68
48052,2533.33,643.76,1853.73,0.986,0.985851315789473,0.732,0.467,9340.0,9340.0,10660.0,2497.49,29969.88,8.263157894736842,260540.0,35.8433333333337
48053,4075.0,1184.96,1064.4,0.552,0.5519901840490791,0.261,0.646,29294.7,23062.2,12637.8,2249.36,26992.32,0.644171779141104,54562.2,1825.64
48054,1666.67,507.15,336.0,0.506,0.5058900000000001,0.202,0.373,14099.4,14099.4,23700.6,843.15,10117.8,0.56,25299.4,823.52
48055,1675.0,166.79,324.05,0.293,0.29303880597014903,0.193,0.352,6371.2,6371.2,11728.8,490.84,5890.08,0.6567164179104471,19571.2,1184.16
48056,2400.0,408.52,1328.13,0.724,0.723604166666666,0.553,0.429,23680.8,23680.8,31519.2,1736.65,20839.800000000003,0.961805555555555,51380.8,663.35
48057,4892.0,434.43,40.09,0.097,0.097005792163543,0.008,0.488,73736.8,73736.8,77363.2,474.52,5694.24,0.020442930153321003,74936.8,4417.15
48058,7458.33,703.6,291.0,0.133,0.133354189944134,0.039,0.47800000000000004,88955.8,88955.8,97144.2,994.6,11935.2,0.108379888268156,98655.8,6463.733333333333
48059,1941.67,320.42,2880.77,1.649,1.648681545064377,1.484,0.73,9855.0,9855.0,3645.0,3201.19,38414.28,19.399141630901287,461855.0,-1259.52
48060,3850.0,873.23,1682.73,0.664,0.6638857142857141,0.437,0.667,70702.0,70702.0,35298.0,2555.96,30671.52,6.140692640692641,354402.0,1294.04
48061,10333.33,2256.45,2298.81,0.441,0.44083161290322503,0.222,0.41600000000000004,163072.0,163072.0,228928.0,4555.26,54663.12,2.74758064516129,503772.0,5778.07
48062,5483.0,1825.68,987.7,0.513,0.513078419452887,0.18,0.428,91891.6,91891.6,122808.4,2813.38,33760.56,0.32522796352583505,113291.6,2669.95
48063,5008.0,430.19,345.0,0.155,0.15478003327787002,0.069,0.653,87632.6,87632.6,46567.4,775.19,9302.28,0.19134775374376,99132.6,4233.14
48064,6425.0,2522.9,178.57,0.42,0.420462256809338,0.028,0.508,89204.8,89204.8,86395.2,2701.4700000000003,32417.640000000003,0.10635538261997401,97404.8,3723.53
48065,1667.0,210.86,852.71,0.638,0.6381420000000001,0.512,0.512,27443.2,27443.2,26156.8,1063.57,12762.840000000002,0.905,45543.2,603.1
48066,2241.67,327.84,181.94,0.227,0.227411152416356,0.081,0.446,31443.0,31443.0,39057.0,509.78,6117.36,0.20446096654275,36943.0,1731.89
48067,3991.67,254.07,111.0,0.091,0.091458037578288,0.028,0.14400000000000002,16545.6,16545.6,98354.4,365.07,4380.84,0.077244258872651,20245.6,3626.6
48068,3842.0,1043.84,114.0,0.301,0.30139002169197404,0.03,0.34900000000000003,41565.9,41565.9,77534.1,1157.84,13894.079999999998,0.08242950108459801,45365.9,2683.83
48069,3541.67,675.46,2194.0,0.81,0.8102004705882351,0.619,0.40700000000000003,28449.3,28449.3,41450.7,2869.46,34433.520000000004,7.689411764705882,355249.3,672.21
48070,3125.0,496.59,571.12,0.342,0.3416672,0.183,0.787,25341.4,25341.4,6858.6,1067.71,12812.52,0.32,37341.4,2057.29
48071,4408.0,693.44,72.0,0.17400000000000002,0.17363478260869503,0.016,0.429,35821.5,35821.5,47678.5,765.44,9185.28,0.045368620037807006,38221.5,3642.89
48072,2350.0,517.87,1817.9,0.994,0.993944680851063,0.774,0.718,58301.6,58301.6,22898.4,2335.77,28029.24,9.301418439716311,320601.6,14.23
48073,3566.67,317.61,159.0,0.134,0.133628971962616,0.045,0.488,38893.6,38893.6,40806.4,476.61,5719.32,0.12383177570093401,44193.6,3090.06
48074,3266.67,187.57,315.0,0.154,0.153847959183673,0.096,0.256,6144.0,6144.0,17856.0,502.57,6030.84,0.267857142857142,16644.0,2764.1
48075,2450.0,643.26,291.0,0.381,0.381330612244897,0.11900000000000001,0.307,16516.6,16516.6,37283.4,934.26,11211.12,0.329931972789115,26216.6,1515.74
48076,1991.67,111.3,930.9,0.523,0.523280334728033,0.467,0.17400000000000002,7308.0,7308.0,34692.0,1042.2,12506.4,1.192468619246861,35808.0,949.47
48077,4267.0,1120.57,1128.53,0.527,0.5271328125,0.264,0.386,24974.2,24974.2,39725.8,2249.1,26989.2,0.46875000000000006,48974.2,2017.57
48078,1666.67,424.5,3059.04,2.09,2.090124,1.835,0.272,4896.0,4896.0,13104.0,3483.54,41802.48,16.97,344296.0,-1816.8733333333328
48079,1908.33,630.64,2386.19,1.581,1.580871615720524,1.25,0.332,10756.8,10756.8,21643.2,3016.83,36201.96,15.56768558951965,367256.8,-1108.5
48080,1900.0,460.99,183.0,0.339,0.33894210526315705,0.096,0.559,30297.8,30297.8,23902.2,643.99,7727.88,0.26754385964912203,36397.8,1256.01
48081,5816.67,2162.38,2366.3,0.779,0.7785696275071631,0.40700000000000003,0.467,60896.8,60896.8,69503.2,4528.68,54344.16,6.279369627507163,499196.8,1287.986666666667
48082,4375.0,826.78,91.62,0.21,0.20992000000000002,0.021,0.322,26629.4,26629.4,56070.6,918.4,11020.8,0.07809523809523801,30729.4,3456.6
48083,2475.0,645.52,256.29,0.364,0.364367676767676,0.10400000000000001,0.557,28796.9,28796.9,22903.1,901.81,10821.72,0.37037037037037,39796.9,1573.19
48084,3500.0,1376.52,2701.32,1.165,1.165097142857142,0.772,0.791,80207.4,80207.4,21192.6,4077.84,48934.08,9.261904761904763,469207.4,-577.8400000000001
48085,3733.0,1038.14,773.54,0.485,0.485271428571428,0.20700000000000002,0.40800000000000003,30926.4,30926.4,44873.6,1811.68,21740.16,0.647321428571428,59926.4,1921.65
48086,3183.0,304.79,1086.8,0.437,0.437148691099476,0.341,0.254,31216.6,31216.6,91683.4,1391.59,16699.079999999998,0.607329842931937,54416.6,1791.74
48087,2700.0,666.22,192.0,0.318,0.317859259259259,0.07100000000000001,0.14200000000000002,5495.4,5495.4,33204.6,858.22,10298.64,0.19753086419753002,11895.4,1841.78
48088,2933.33,180.63,713.63,0.305,0.304861363636363,0.243,0.613,57070.3,57070.3,36029.7,894.26,10731.12,0.75,83470.3,2039.0733333333333
48089,4625.0,1727.91,1945.62,0.794,0.794276756756756,0.421,0.423,38450.7,38450.7,52449.3,3673.53,44082.36,7.396396396396397,448950.7,951.4700000000004
48090,6383.33,851.19,314.2,0.183,0.18256762402088703,0.049,0.77,201817.0,201817.0,60283.0,1165.39,13984.68,0.161879895561357,214217.0,5217.94
48091,4700.0,1138.79,231.0,0.291,0.291444680851063,0.049,0.895,150270.5,150270.5,17629.5,1369.79,16437.48,0.13652482269503502,157970.5,3330.21
48092,2750.0,602.1,321.0,0.336,0.335672727272727,0.117,0.219,20301.3,20301.3,72398.7,923.1,11077.2,0.324242424242424,31001.3,1826.9
48093,2267.0,514.85,377.96,0.394,0.393886764705882,0.167,0.5710000000000001,18214.9,18214.9,13685.1,892.81,10713.72,0.6286764705882351,35314.9,1373.8566666666666
48094,9750.0,3820.1,722.77,0.466,0.46593538461538403,0.074,0.578,158487.6,158487.6,115712.4,4542.87,54514.44,0.924786324786324,266687.6,5207.13
48095,1666.67,478.09,177.0,0.393,0.393053999999999,0.106,0.387,14938.2,14938.2,23661.8,655.09,7861.079999999999,0.295,20838.2,1011.5766666666668
48096,1666.67,230.05,2768.35,1.799,1.7990400000000002,1.661,0.47900000000000004,19016.3,19016.3,20683.7,2998.4,35980.8,15.93,337616.3,-1331.73
48097,8083.33,1167.5,608.31,0.22,0.21968783505154602,0.075,0.513,96905.7,96905.7,91994.3,1775.81,21309.72,1.224742268041237,215705.7,6307.52
48098,2450.0,260.37,786.94,0.427,0.42747346938775505,0.321,0.264,11272.8,11272.8,31427.2,1047.31,12567.72,1.01360544217687,41072.8,1402.69
48099,6625.0,1941.94,921.15,0.432,0.432164528301886,0.139,0.366,43371.0,43371.0,75129.0,2863.09,34357.08,1.9018867924528302,194571.0,3761.91
48100,1666.67,211.8,2409.13,1.573,1.572558,1.445,0.631,8644.7,8644.7,5055.3,2620.9300000000003,31451.160000000003,17.06,349844.7,-954.26
48101,3658.33,561.53,2608.59,0.867,0.8665476082004551,0.713,0.37,34262.0,34262.0,58338.0,3170.12,38041.44,8.599088838268793,411762.0,488.21
48102,3433.0,1013.3,204.0,0.355,0.35455339805825203,0.059000000000000004,0.6900000000000001,35604.0,35604.0,15996.0,1217.3,14607.6,0.16504854368932,42404.0,2216.0333333333338
48103,4425.0,316.91,744.6,0.24,0.23988926553672302,0.168,0.229,23770.2,23770.2,80029.8,1061.51,12738.12,0.51789077212806,51270.2,3363.49
48104,5441.67,2099.01,955.13,0.561,0.561250842266462,0.176,0.233,16263.4,16263.4,53536.6,3054.1400000000003,36649.68000000001,0.43491577335375103,44663.4,2387.526666666666
48105,1666.67,104.31,155.44,0.156,0.15585000000000002,0.093,0.34800000000000003,11832.0,11832.0,22168.0,259.75,3117.0,0.355,18932.0,1406.92
48106,2941.67,1000.35,363.82,0.464,0.46374050991501403,0.124,0.461,29411.8,29411.8,34388.2,1364.17,16370.04,0.31728045325779003,40611.8,1577.5
48107,1666.67,665.22,689.44,0.8130000000000001,0.812796,0.41400000000000003,0.17,2652.0,2652.0,12948.0,1354.66,16255.920000000002,1.03,23252.0,312.01
48108,3825.0,808.35,126.0,0.244,0.244274509803921,0.033,0.62,60698.0,60698.0,37202.0,934.35,11212.2,0.09150326797385601,64898.0,2890.65
48109,2016.67,515.66,156.77,0.333,0.33343636363636303,0.078,0.397,10758.7,10758.7,16341.3,672.43,8069.16,0.28925619834710703,17758.7,1344.24
48110,2908.33,651.88,365.18,0.35000000000000003,0.349705444126074,0.126,0.43,44290.0,44290.0,58710.0,1017.06,12204.72,0.47851002865329506,60990.0,1891.27
48111,3183.33,1119.95,543.0,0.522,0.522392670157068,0.171,0.255,11908.5,11908.5,34791.5,1662.95,19955.4,0.47382198952879506,30008.5,1520.38
48112,2908.33,262.88,2780.06,1.046,1.046283094555873,0.9560000000000001,0.255,23740.5,23740.5,69359.5,3042.94,36515.28,14.091690544412607,515540.5,-134.61
48113,3042.0,732.65,2168.52,0.9540000000000001,0.9538093150684931,0.713,0.676,15886.0,15886.0,7614.0,2901.17,34814.04,7.572602739726028,292286.0,140.5
48114,1917.0,249.57,456.44,0.368,0.36835304347826003,0.23800000000000002,0.241,14074.4,14074.4,44325.6,706.01,8472.119999999999,0.578260869565217,27374.4,1210.66
48115,6466.67,1191.04,93.0,0.199,0.19856288659793803,0.014,0.609,41594.7,41594.7,26705.3,1284.04,15408.48,0.039948453608247,44694.7,5182.63
48116,4433.33,629.94,3120.76,0.846,0.8460225563909771,0.704,0.308,34958.0,34958.0,78542.0,3750.7,45008.4,7.278195488721804,422158.0,682.63
48117,4266.67,445.23,51.0,0.116,0.116303906249999,0.012,0.266,17423.0,17423.0,48077.0,496.23,5954.76,0.033203125,19123.0,3770.44
48118,2375.0,314.41,1041.79,0.5710000000000001,0.571031578947368,0.439,0.436,34923.6,34923.6,45176.4,1356.2,16274.4,1.371929824561403,74023.6,1018.8
48119,3483.33,978.64,487.59,0.421,0.42092727272727204,0.14,0.09,9657.0,9657.0,97643.0,1466.23,17594.760000000002,0.4377990430622,27957.0,2017.1
48120,4608.33,1554.62,213.47,0.384,0.38367233273056,0.046,0.147,12583.2,12583.2,73016.8,1768.09,21217.08,0.15009041591320002,20883.2,2840.24
48121,3050.0,646.36,372.0,0.334,0.33388852459016305,0.122,0.6950000000000001,55183.0,55183.0,24217.0,1018.36,12220.32,0.33879781420765004,67583.0,2031.64
48122,5675.0,1973.95,225.0,0.387,0.38748017621145303,0.04,0.6900000000000001,76728.0,76728.0,34472.0,2198.95,26387.4,0.110132158590308,84228.0,3476.05
48123,4225.0,1137.21,306.0,0.342,0.341588165680473,0.07200000000000001,0.589,58075.4,58075.4,40524.6,1443.21,17318.52,0.20118343195266203,68275.4,2781.79
48124,5441.67,774.55,1059.15,0.337,0.336973966309341,0.195,0.5680000000000001,101558.4,101558.4,77241.6,1833.7,22004.4,0.6079632465543641,141258.4,3607.966666666667
48125,2541.67,691.38,2259.83,1.161,1.161131803278688,0.889,0.457,21341.9,21341.9,25358.1,2951.21,35414.520000000004,14.537704918032787,464741.9,-409.54
48126,3775.0,1292.85,696.9,0.527,0.527086092715231,0.185,0.269,12320.2,12320.2,33479.8,1989.75,23877.0,0.549668874172185,37220.2,1785.25
48127,1766.67,637.94,38.16,0.383,0.38269811320754704,0.022,0.158,5909.2,5909.2,31490.8,676.1,8113.200000000001,0.070754716981132,7409.2,1090.57
48128,2483.0,481.68,110.96,0.23900000000000002,0.23864697986577102,0.045,0.704,39635.2,39635.2,16664.8,592.64,7111.68,0.17114093959731502,44735.2,1890.69
48129,7442.0,1027.09,533.67,0.21,0.209732586786114,0.07200000000000001,0.321,88435.5,88435.5,187064.5,1560.76,18729.119999999995,0.9675251959686451,174835.5,5880.91
48130,5025.0,1583.77,1142.35,0.543,0.542511442786069,0.227,0.47100000000000003,28118.7,28118.7,31581.3,2726.12,32713.44,2.567164179104477,182918.7,2298.88
48131,8817.0,1097.69,1751.21,0.323,0.32312665406427205,0.199,0.637,169824.2,169824.2,96775.8,2848.9,34186.8,2.763705103969754,462224.2,5967.77
48132,4800.0,507.01,371.89,0.183,0.183104166666666,0.077,0.324,60069.6,60069.6,125330.4,878.9,10546.8,1.395833333333333,140469.6,3921.1
48133,3533.33,1110.1,563.49,0.47400000000000003,0.473657547169811,0.159,0.35000000000000003,36785.0,36785.0,68315.0,1673.59,20083.08,0.511792452830188,58485.0,1859.74
48134,5767.0,1405.69,453.0,0.322,0.32231618497109804,0.079,0.43,68456.0,68456.0,90744.0,1858.69,22304.28,0.218208092485549,83556.0,3907.98
48135,2833.0,676.39,1556.09,0.788,0.787934117647058,0.549,0.41600000000000004,22796.8,22796.8,32003.2,2232.48,26789.76,7.894117647058824,291196.8,600.85
48136,2350.0,596.61,324.0,0.392,0.391748936170212,0.138,0.331,13637.2,13637.2,27562.8,920.61,11047.32,0.38297872340425504,24437.2,1429.39
48137,4016.67,606.14,183.0,0.196,0.19646639004149302,0.046,0.554,78058.6,78058.6,62841.4,789.14,9469.68,0.12655601659751,84158.6,3227.53
48138,2250.0,184.49,526.98,0.316,0.31620888888888804,0.234,0.522,15451.2,15451.2,14148.8,711.47,8537.64,0.585185185185185,31251.2,1538.53
48139,3608.33,910.47,894.27,0.5,0.5001588914549651,0.248,0.41100000000000003,37359.9,37359.9,53540.1,1804.74,21656.88,3.8914549653579673,205859.9,1803.59
48140,1666.67,343.9,2348.73,1.616,1.615578,1.409,0.199,2388.0,2388.0,9612.0,2692.63,32311.56,14.44,291188.0,-1025.96
48141,3400.0,295.19,2312.1,0.767,0.76685,0.68,0.135,17212.5,17212.5,110287.5,2607.29,31287.48,9.088235294117647,388012.5,792.71
48142,8825.0,1964.52,210.0,0.246,0.246404532577903,0.024,0.388,87649.2,87649.2,138250.8,2174.52,26094.24,0.066100094428706,94649.2,6650.48
48143,5108.33,912.11,730.11,0.321,0.32147862969004903,0.14300000000000002,0.723,146118.3,146118.3,55981.7,1642.22,19706.64,0.464926590538336,174618.3,3466.11
48144,3533.33,672.89,1508.05,0.617,0.61724716981132,0.427,0.361,44655.7,44655.7,79044.3,2180.94,26171.28,6.264150943396227,310255.7,1352.39
48145,3441.67,880.86,297.0,0.342,0.342235351089588,0.08600000000000001,0.191,21754.9,21754.9,92145.1,1177.86,14134.320000000002,0.23970944309927303,31654.9,2263.81
48146,6483.0,2443.02,1097.34,0.546,0.546070951156812,0.169,0.41100000000000003,44799.0,44799.0,64201.0,3540.36,42484.31999999999,2.259640102827763,220599.0,2942.97
48147,1666.67,632.92,2698.77,1.999,1.999013999999999,1.619,0.257,16602.2,16602.2,47997.8,3331.69,39980.28,24.685,510302.2,-1665.02
48148,2991.67,916.49,1136.8,0.686,0.6863364902506961,0.38,0.621,41669.1,41669.1,25430.9,2053.29,24639.48,0.955431754874651,75969.1,938.38
48149,4908.0,1892.89,181.41,0.423,0.42260780984719803,0.037,0.71,57439.0,57439.0,23461.0,2074.3,24891.6,0.13582342954159501,65439.0,2834.03
48150,1666.67,488.78,682.48,0.7030000000000001,0.702755999999999,0.40900000000000003,0.28800000000000003,11030.4,11030.4,27269.6,1171.26,14055.12,1.0,31030.4,495.41
48151,2225.0,872.64,1347.54,0.998,0.9978337078651681,0.606,0.613,17164.0,17164.0,10836.0,2220.18,26642.16,8.426966292134832,242164.0,4.82
48152,3283.33,1093.36,2071.11,0.964,0.9637979695431471,0.631,0.294,18845.4,18845.4,45254.6,3164.47,37973.64,8.456852791878173,352045.4,118.86
48153,4317.0,396.84,243.0,0.148,0.14822548262548202,0.056,0.293,21916.4,21916.4,52883.6,639.84,7678.079999999999,0.156370656370656,30016.4,3676.826666666667
48154,1975.0,701.14,858.26,0.79,0.789569620253164,0.435,0.373,11674.9,11674.9,19625.1,1559.4,18712.800000000003,1.329113924050632,43174.9,415.6
48155,4783.0,936.29,967.01,0.398,0.39790243902439004,0.202,0.251,25175.3,25175.3,75124.7,1903.3,22839.6,2.970383275261324,195675.3,2880.03
48156,9616.67,2431.49,626.03,0.318,0.317939688041594,0.065,0.509,74161.3,74161.3,71538.7,3057.5199999999995,36690.23999999999,0.16204506065857802,92861.3,6559.15
48157,2658.33,600.86,1621.04,0.836,0.8358244514106581,0.61,0.264,22862.4,22862.4,63737.6,2221.9,26662.800000000003,10.366771159874608,353562.4,436.43
48158,5233.33,626.88,759.66,0.265,0.264943949044586,0.145,0.164,26781.2,26781.2,136518.8,1386.54,16638.48,0.261146496815286,43181.2,3846.79
48159,1666.67,235.03,1699.74,1.161,1.160861999999999,1.02,0.482,15472.2,15472.2,16627.8,1934.77,23217.24,11.955,254572.2,-268.10333333333324
48160,1666.67,491.06,1121.71,0.968,0.967661999999999,0.673,0.40900000000000003,19795.6,19795.6,28604.4,1612.77,19353.24,8.49,189595.6,53.9
48161,7791.67,423.26,283.3,0.091,0.09068149732620301,0.036000000000000004,0.11,20526.0,20526.0,166074.0,706.56,8478.72,0.12085561497326201,31826.0,7085.11
48162,6383.0,846.78,165.0,0.159,0.158503394255874,0.026000000000000002,0.543,56091.9,56091.9,47208.1,1011.78,12141.36,0.071801566579634,61591.9,5371.55
48163,2425.0,965.16,360.0,0.546,0.546457731958762,0.148,0.163,7921.8,7921.8,40678.2,1325.16,15901.919999999998,0.41237113402061804,19921.8,1099.84
48164,1666.67,527.46,2028.81,1.534,1.533761999999999,1.217,0.195,5245.5,5245.5,21654.5,2556.27,30675.24,15.64,318045.5,-889.6033333333332
48165,6208.33,674.68,210.0,0.14200000000000002,0.14249879194630802,0.034,0.802,118856.4,118856.4,29343.6,884.68,10616.16,0.09395973154362401,125856.4,5323.653333333333
48166,2950.0,809.2,2359.14,1.074,1.074013559322034,0.8,0.734,72519.2,72519.2,26280.8,3168.34,38020.08,10.32768361581921,438119.2,-218.34
48167,2783.33,1096.8,1615.63,0.975,0.9745257485029941,0.58,0.399,21186.9,21186.9,31913.1,2712.4300000000003,32549.160000000003,7.083832335329341,257786.9,70.9033333333332
48168,1666.67,613.53,779.37,0.836,0.83574,0.468,0.352,17001.6,17001.6,31298.4,1392.9,16714.800000000003,1.5350000000000001,47701.6,273.77
48169,5400.0,1591.64,1423.74,0.558,0.5584037037037031,0.264,0.594,65874.6,65874.6,45025.4,3015.38,36184.56,0.47376543209876504,96574.6,2384.62
48170,5125.0,523.68,420.65,0.184,0.18425951219512102,0.082,0.093,10704.3,10704.3,104395.7,944.33,11331.96,0.216260162601626,24004.3,4180.67
48171,1666.67,272.57,120.0,0.23600000000000002,0.23554199999999903,0.07200000000000001,0.705,29294.7,14734.5,6165.5,392.57,4710.84,0.2,18734.5,1274.1
48172,2375.0,375.18,157.26,0.224,0.22418526315789403,0.066,0.274,12741.0,12741.0,33759.0,532.44,6389.280000000001,0.20701754385964902,18641.0,1842.56
48173,2658.33,1026.84,522.0,0.583,0.582635736677115,0.196,0.304,21371.2,21371.2,48928.8,1548.84,18586.08,0.5454545454545451,38771.2,1109.49
48174,2141.67,301.58,18.0,0.149,0.149220233463035,0.008,0.493,14099.8,14099.8,14500.2,319.58,3834.96,0.023346303501945,14699.8,1822.0866666666664
48175,2291.67,389.27,2741.5,1.366,1.3661541818181822,1.196,0.455,12785.5,12785.5,15314.5,3130.77,37569.24,20.73090909090909,582885.5,-839.1033333333335
48176,2733.33,957.72,700.55,0.607,0.6066841463414631,0.256,0.553,58286.2,58286.2,47113.8,1658.27,19899.24,5.4054878048780495,235586.2,1075.06
48177,3158.33,726.93,2807.57,1.119,1.11910290237467,0.889,0.37,28157.0,28157.0,47943.0,3534.5,42414.0,12.422163588390502,498957.0,-376.1666666666665
48178,6417.0,1764.66,786.6,0.398,0.39759896103896103,0.123,0.217,30336.6,30336.6,109463.4,2551.26,30615.120000000003,0.218181818181818,47136.6,3865.41
48179,2616.67,999.93,1311.82,0.883,0.883471337579617,0.501,0.325,20702.5,20702.5,42997.5,2311.75,27741.0,6.968152866242038,239502.5,304.92
48180,1667.0,188.52,1948.12,1.282,1.2819839999999991,1.169,0.443,14131.7,14131.7,17768.3,2136.64,25639.68,14.835,310831.7,-469.97
48181,4666.67,1795.56,90.0,0.404,0.40404857142857104,0.019,0.548,29294.7,54197.2,44702.8,1885.56,22626.72,0.053571428571428006,57197.2,2781.11
48182,2666.67,625.32,1621.17,0.842,0.8424337500000001,0.608,0.75,31725.0,31725.0,10575.0,2246.49,26957.880000000005,9.859375,347225.0,420.18
48183,1783.0,710.73,3807.66,2.534,2.533676635514018,2.135,0.429,9438.0,9438.0,12562.0,4518.389999999999,54220.67999999999,23.55140186915888,513438.0,-2735.06
48184,5450.0,1050.65,917.18,0.361,0.36106972477064203,0.168,0.37,57461.0,57461.0,97839.0,1967.83,23613.96,3.5122324159021403,287161.0,3482.17
48185,4000.0,901.74,324.0,0.306,0.306435,0.081,0.165,21978.0,21978.0,111222.0,1225.74,14708.88,0.225,32778.0,2774.26
48186,2642.0,659.88,3282.92,1.4929999999999999,1.492542586750788,1.2429999999999999,0.46,39606.0,39606.0,46494.0,3942.8,47313.600000000006,15.211356466876971,521806.0,-1301.1333333333337
48187,3175.0,1171.81,1507.47,0.844,0.843867716535433,0.47500000000000003,0.716,54702.4,54702.4,21697.6,2679.28,32151.36,6.325459317585301,295702.4,495.72
48188,10783.33,3907.55,48.0,0.367,0.36682071097372404,0.004,0.228,76174.8,76174.8,257925.2,3955.55,47466.600000000006,0.012364760432766,77774.8,6827.78
48189,2150.0,845.69,333.07,0.548,0.548260465116279,0.155,0.36,28260.0,28260.0,50240.0,1178.76,14145.12,0.507751937984496,41360.0,971.24
48190,5675.0,808.21,360.0,0.20600000000000002,0.20585198237885402,0.063,0.47900000000000004,23806.3,23806.3,25893.7,1168.21,14018.52,0.176211453744493,35806.3,4506.79
48191,12017.0,2423.9,619.68,0.253,0.25327988904299503,0.052000000000000005,0.406,184933.0,184933.0,270567.0,3043.58,36522.96,0.165742024965325,208833.0,8973.09
48192,3816.67,640.35,287.02,0.243,0.24297903930131,0.075,0.338,31636.8,31636.8,61963.2,927.37,11128.44,0.189956331877729,40336.8,2889.3
48193,5867.0,1902.72,203.95,0.359,0.35909147727272706,0.035,0.659,131734.1,131734.1,68165.9,2106.67,25280.04,0.088068181818181,137934.1,3760.0
48194,1992.0,580.18,273.0,0.428,0.428374895397489,0.137,0.752,47752.0,47752.0,15748.0,853.18,10238.16,0.380753138075313,56852.0,1138.49
48195,4000.0,1546.93,498.0,0.511,0.5112325,0.124,0.303,28694.1,28694.1,66005.9,2044.93,24539.16,0.34583333333333305,45294.1,1955.07
48196,5808.33,1708.03,579.78,0.394,0.39388407460545105,0.1,0.5700000000000001,57000.0,57000.0,43000.0,2287.81,27453.72,0.32281205164992804,79500.0,3520.52
48197,4042.0,1014.87,354.0,0.339,0.33868948453608205,0.088,0.482,61503.2,61503.2,66096.8,1368.87,16426.44,0.24329896907216403,73303.2,2672.8
48198,5650.0,1222.28,758.8,0.35100000000000003,0.350633628318584,0.134,0.202,13736.0,13736.0,54264.0,1981.08,23772.96,0.240412979351032,30036.0,3668.92
48199,3733.33,928.47,300.0,0.329,0.329054464285714,0.08,0.319,9633.8,9633.8,20566.2,1228.47,14741.64,0.223214285714285,19633.8,2504.86
48200,4575.0,1611.99,2631.22,0.927,0.927477595628415,0.5750000000000001,0.558,36102.6,36102.6,28597.4,4243.21,50918.52,6.009107468123862,366002.6,331.79
48201,8666.67,836.28,300.0,0.131,0.13110923076923,0.035,0.358,102495.4,102495.4,183804.6,1136.28,13635.36,0.096153846153846,112495.4,7530.39
48202,2650.0,510.06,546.0,0.399,0.398513207547169,0.20600000000000002,0.291,24444.0,24444.0,59556.0,1056.06,12672.72,0.572327044025157,42644.0,1593.94
48203,3067.0,586.08,3305.05,1.2690000000000001,1.268846739130434,1.078,0.518,26728.8,26728.8,24871.2,3891.13,46693.56,13.36413043478261,518528.8,-824.4633333333336
48204,6216.67,1895.81,2647.52,0.731,0.73083056300268,0.426,0.488,31622.4,31622.4,33177.6,4543.33,54519.96,6.202412868632708,494322.4,1673.34
48205,2183.33,131.02,450.0,0.266,0.266116030534351,0.20600000000000002,0.47000000000000003,35297.0,35297.0,39803.0,581.02,6972.24,0.572519083969465,50297.0,1602.31
48206,2933.33,176.98,139.04,0.108,0.10773409090909,0.047,0.805,50151.5,50151.5,12148.5,316.02,3792.24,0.15340909090909002,55551.5,2617.31
48207,1666.67,589.6,324.34,0.548,0.548364,0.195,0.684,17305.2,17305.2,7994.8,913.94,10967.28,0.72,31705.2,752.7266666666667
48208,3933.33,485.73,321.0,0.20500000000000002,0.20510084745762702,0.082,0.789,49154.7,49154.7,13145.3,806.73,9680.76,0.22669491525423702,59854.7,3126.6
48209,3833.33,1492.78,510.65,0.523,0.5226339130434781,0.133,0.705,71839.5,71839.5,30060.5,2003.43,24041.16,0.339130434782608,87439.5,1829.9033333333336
48210,3158.33,578.6,1413.56,0.631,0.6307630606860151,0.448,0.8200000000000001,60270.0,60270.0,13230.0,1992.16,23905.92,5.577836411609499,271670.0,1166.1733333333336
48211,1800.0,205.41,2665.65,1.595,1.595033333333333,1.4809999999999999,0.378,18559.8,18559.8,30540.2,2871.06,34452.72,19.875,447859.8,-1071.06
48212,2250.0,244.8,243.95,0.217,0.217222222222222,0.108,0.66,14454.0,14454.0,7446.0,488.75,5865.0,0.274074074074074,21854.0,1761.25
48213,3325.0,341.95,2064.4,0.724,0.7237142857142851,0.621,0.302,36542.0,36542.0,84458.0,2406.35,28876.2,7.832080200501253,349042.0,918.65
